ID,Jahr,Monatscode,Monat,Gastro_Id,Gastro_Description,Umsatz in millionen
332,1996,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,199.4
333,1996,MONAT07,Juli,WZ08-553,Campingplätze,106.7
334,1996,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,264.2
335,1996,MONAT07,Juli,WZ08-56,Gastronomie,171.1
336,1996,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",184.1
337,1996,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.1
338,1996,MONAT07,Juli,WZ08-563,Ausschank von Getränken,229.2
339,1996,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,190.3
340,1996,MONAT07,Juli,WZ08-55-01,Gastgewerbe,149.9
341,1996,MONAT08,August,WZ08-55,Beherbergung,125.0
342,1996,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",121.2
343,1996,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,186.1
344,1996,MONAT08,August,WZ08-553,Campingplätze,100.6
345,1996,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,252.1
346,1996,MONAT08,August,WZ08-56,Gastronomie,172.0
347,1996,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",183.9
348,1996,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.5
349,1996,MONAT08,August,WZ08-563,Ausschank von Getränken,240.0
350,1996,MONAT08,August,WZ08-561-01,Gaststättengewerbe,191.6
351,1996,MONAT08,August,WZ08-55-01,Gastgewerbe,152.9
352,1996,MONAT09,September,WZ08-55,Beherbergung,140.7
353,1996,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",139.5
354,1996,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,171.6
355,1996,MONAT09,September,WZ08-553,Campingplätze,64.9
356,1996,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,217.2
357,1996,MONAT09,September,WZ08-56,Gastronomie,165.8
358,1996,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",173.4
359,1996,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.8
360,1996,MONAT09,September,WZ08-563,Ausschank von Getränken,238.5
361,1996,MONAT09,September,WZ08-561-01,Gaststättengewerbe,182.3
362,1996,MONAT09,September,WZ08-55-01,Gastgewerbe,155.8
363,1996,MONAT10,Oktober,WZ08-55,Beherbergung,133.5
364,1996,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",133.4
365,1996,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,149.9
366,1996,MONAT10,Oktober,WZ08-553,Campingplätze,55.2
367,1996,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,170.4
368,1996,MONAT10,Oktober,WZ08-56,Gastronomie,168.1
369,1996,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",174.1
370,1996,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.2
371,1996,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,249.5
372,1996,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,184.7
373,1996,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,154.1
374,1996,MONAT11,November,WZ08-55,Beherbergung,103.0
375,1996,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.1
376,1996,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,81.1
377,1996,MONAT11,November,WZ08-553,Campingplätze,37.9
378,1996,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,74.2
379,1996,MONAT11,November,WZ08-56,Gastronomie,153.6
380,1996,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",157.7
381,1996,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.4
382,1996,MONAT11,November,WZ08-563,Ausschank von Getränken,224.5
383,1996,MONAT11,November,WZ08-561-01,Gaststättengewerbe,167.0
384,1996,MONAT11,November,WZ08-55-01,Gastgewerbe,133.0
385,1996,MONAT12,Dezember,WZ08-55,Beherbergung,104.9
386,1996,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",106.3
387,1996,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,91.2
388,1996,MONAT12,Dezember,WZ08-553,Campingplätze,38.9
389,1996,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,105.9
390,1996,MONAT12,Dezember,WZ08-56,Gastronomie,166.1
391,1996,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",174.6
392,1996,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,92.8
393,1996,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,245.8
394,1996,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,184.5
395,1996,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,141.1
396,1997,MONAT01,Januar,WZ08-55,Beherbergung,88.3
397,1997,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.3
398,1997,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,89.5
399,1997,MONAT01,Januar,WZ08-553,Campingplätze,66.9
400,1997,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,94.9
401,1997,MONAT01,Januar,WZ08-56,Gastronomie,138.6
402,1997,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",141.3
403,1997,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,92.7
404,1997,MONAT01,Januar,WZ08-563,Ausschank von Getränken,204.2
405,1997,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,150.2
406,1997,MONAT01,Januar,WZ08-55-01,Gastgewerbe,118.2
407,1997,MONAT02,Februar,WZ08-55,Beherbergung,89.8
408,1997,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",89.9
409,1997,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,92.3
410,1997,MONAT02,Februar,WZ08-553,Campingplätze,58.1
411,1997,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,95.4
412,1997,MONAT02,Februar,WZ08-56,Gastronomie,138.3
413,1997,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",140.8
414,1997,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.8
415,1997,MONAT02,Februar,WZ08-563,Ausschank von Getränken,209.3
416,1997,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,150.4
417,1997,MONAT02,Februar,WZ08-55-01,Gastgewerbe,118.5
418,1997,MONAT03,März,WZ08-55,Beherbergung,104.5
419,1997,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",104.6
420,1997,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,110.1
421,1997,MONAT03,März,WZ08-553,Campingplätze,66.8
422,1997,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,113.2
423,1997,MONAT03,März,WZ08-56,Gastronomie,156.9
424,1997,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",163.4
425,1997,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.1
426,1997,MONAT03,März,WZ08-563,Ausschank von Getränken,225.1
427,1997,MONAT03,März,WZ08-561-01,Gaststättengewerbe,171.9
428,1997,MONAT03,März,WZ08-55-01,Gastgewerbe,135.6
429,1997,MONAT04,April,WZ08-55,Beherbergung,109.6
430,1997,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",108.8
431,1997,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,120.9
432,1997,MONAT04,April,WZ08-553,Campingplätze,101.2
433,1997,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,114.2
434,1997,MONAT04,April,WZ08-56,Gastronomie,155.9
435,1997,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",161.3
436,1997,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.8
437,1997,MONAT04,April,WZ08-563,Ausschank von Getränken,219.1
438,1997,MONAT04,April,WZ08-561-01,Gaststättengewerbe,169.2
439,1997,MONAT04,April,WZ08-55-01,Gastgewerbe,137.2
440,1997,MONAT05,Mai,WZ08-55,Beherbergung,126.4
441,1997,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",125.0
442,1997,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,152.9
443,1997,MONAT05,Mai,WZ08-553,Campingplätze,96.3
444,1997,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,165.7
445,1997,MONAT05,Mai,WZ08-56,Gastronomie,172.9
446,1997,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",184.5
447,1997,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.4
448,1997,MONAT05,Mai,WZ08-563,Ausschank von Getränken,240.0
449,1997,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,192.0
450,1997,MONAT05,Mai,WZ08-55-01,Gastgewerbe,154.1
451,1997,MONAT06,Juni,WZ08-55,Beherbergung,126.8
452,1997,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",125.5
453,1997,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,158.8
454,1997,MONAT06,Juni,WZ08-553,Campingplätze,68.0
455,1997,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,171.9
456,1997,MONAT06,Juni,WZ08-56,Gastronomie,163.7
457,1997,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",172.1
458,1997,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,104.0
459,1997,MONAT06,Juni,WZ08-563,Ausschank von Getränken,219.5
460,1997,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,178.6
461,1997,MONAT06,Juni,WZ08-55-01,Gastgewerbe,148.8
462,1997,MONAT07,Juli,WZ08-55,Beherbergung,114.7
463,1997,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.0
464,1997,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,174.6
465,1997,MONAT07,Juli,WZ08-553,Campingplätze,101.8
466,1997,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,210.1
467,1997,MONAT07,Juli,WZ08-56,Gastronomie,168.1
468,1997,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",178.8
469,1997,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,103.0
470,1997,MONAT07,Juli,WZ08-563,Ausschank von Getränken,219.5
471,1997,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,184.5
472,1997,MONAT07,Juli,WZ08-55-01,Gastgewerbe,146.5
473,1997,MONAT08,August,WZ08-55,Beherbergung,123.6
474,1997,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",119.9
475,1997,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,182.3
476,1997,MONAT08,August,WZ08-553,Campingplätze,114.0
477,1997,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,224.6
478,1997,MONAT08,August,WZ08-56,Gastronomie,169.3
479,1997,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",181.4
480,1997,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.5
481,1997,MONAT08,August,WZ08-563,Ausschank von Getränken,227.3
482,1997,MONAT08,August,WZ08-561-01,Gaststättengewerbe,187.7
483,1997,MONAT08,August,WZ08-55-01,Gastgewerbe,150.8
484,1997,MONAT09,September,WZ08-55,Beherbergung,141.8
485,1997,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",141.7
486,1997,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,155.4
487,1997,MONAT09,September,WZ08-553,Campingplätze,79.9
488,1997,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,171.4
489,1997,MONAT09,September,WZ08-56,Gastronomie,165.8
490,1997,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",174.1
491,1997,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,107.0
492,1997,MONAT09,September,WZ08-563,Ausschank von Getränken,221.0
493,1997,MONAT09,September,WZ08-561-01,Gaststättengewerbe,180.5
494,1997,MONAT09,September,WZ08-55-01,Gastgewerbe,156.2
495,1997,MONAT10,Oktober,WZ08-55,Beherbergung,133.4
496,1997,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",133.8
497,1997,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,142.1
498,1997,MONAT10,Oktober,WZ08-553,Campingplätze,56.0
499,1997,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,141.5
500,1997,MONAT10,Oktober,WZ08-56,Gastronomie,163.0
501,1997,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",169.8
502,1997,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,105.8
503,1997,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,224.5
504,1997,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,177.4
505,1997,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,151.1
506,1997,MONAT11,November,WZ08-55,Beherbergung,101.2
507,1997,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",103.6
508,1997,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,74.3
509,1997,MONAT11,November,WZ08-553,Campingplätze,33.4
510,1997,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,65.8
511,1997,MONAT11,November,WZ08-56,Gastronomie,151.1
512,1997,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",155.1
513,1997,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.6
514,1997,MONAT11,November,WZ08-563,Ausschank von Getränken,218.1
515,1997,MONAT11,November,WZ08-561-01,Gaststättengewerbe,163.9
516,1997,MONAT11,November,WZ08-55-01,Gastgewerbe,130.8
517,1997,MONAT12,Dezember,WZ08-55,Beherbergung,105.5
518,1997,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",107.4
519,1997,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,85.3
520,1997,MONAT12,Dezember,WZ08-553,Campingplätze,43.7
521,1997,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,96.7
522,1997,MONAT12,Dezember,WZ08-56,Gastronomie,164.6
523,1997,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",172.2
524,1997,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.4
525,1997,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,239.0
526,1997,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,181.5
527,1997,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,140.6
528,1998,MONAT01,Januar,WZ08-55,Beherbergung,86.6
529,1998,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",87.1
530,1998,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,81.2
531,1998,MONAT01,Januar,WZ08-553,Campingplätze,59.1
532,1998,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,92.1
533,1998,MONAT01,Januar,WZ08-56,Gastronomie,140.5
534,1998,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",143.5
535,1998,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.2
536,1998,MONAT01,Januar,WZ08-563,Ausschank von Getränken,201.9
537,1998,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,151.6
538,1998,MONAT01,Januar,WZ08-55-01,Gastgewerbe,118.6
539,1998,MONAT02,Februar,WZ08-55,Beherbergung,92.3
540,1998,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",93.0
541,1998,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,84.9
542,1998,MONAT02,Februar,WZ08-553,Campingplätze,66.0
543,1998,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,94.9
544,1998,MONAT02,Februar,WZ08-56,Gastronomie,137.0
545,1998,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",140.3
546,1998,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.4
547,1998,MONAT02,Februar,WZ08-563,Ausschank von Getränken,193.0
548,1998,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,147.7
549,1998,MONAT02,Februar,WZ08-55-01,Gastgewerbe,118.8
550,1998,MONAT03,März,WZ08-55,Beherbergung,103.8
551,1998,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",104.8
552,1998,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,92.5
553,1998,MONAT03,März,WZ08-553,Campingplätze,70.2
554,1998,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,94.3
555,1998,MONAT03,März,WZ08-56,Gastronomie,150.2
556,1998,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",155.0
557,1998,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,106.5
558,1998,MONAT03,März,WZ08-563,Ausschank von Getränken,198.8
559,1998,MONAT03,März,WZ08-561-01,Gaststättengewerbe,161.1
560,1998,MONAT03,März,WZ08-55-01,Gastgewerbe,131.4
561,1998,MONAT04,April,WZ08-55,Beherbergung,105.1
562,1998,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",103.5
563,1998,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,123.3
564,1998,MONAT04,April,WZ08-553,Campingplätze,113.7
565,1998,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,117.0
566,1998,MONAT04,April,WZ08-56,Gastronomie,151.6
567,1998,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",159.8
568,1998,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.8
569,1998,MONAT04,April,WZ08-563,Ausschank von Getränken,199.8
570,1998,MONAT04,April,WZ08-561-01,Gaststättengewerbe,165.3
571,1998,MONAT04,April,WZ08-55-01,Gastgewerbe,132.6
572,1998,MONAT05,Mai,WZ08-55,Beherbergung,129.6
573,1998,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",128.8
574,1998,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,144.7
575,1998,MONAT05,Mai,WZ08-553,Campingplätze,94.4
576,1998,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,152.7
577,1998,MONAT05,Mai,WZ08-56,Gastronomie,166.1
578,1998,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",176.6
579,1998,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,101.9
580,1998,MONAT05,Mai,WZ08-563,Ausschank von Getränken,218.1
581,1998,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,182.2
582,1998,MONAT05,Mai,WZ08-55-01,Gastgewerbe,151.4
583,1998,MONAT06,Juni,WZ08-55,Beherbergung,123.9
584,1998,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",122.4
585,1998,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,158.3
586,1998,MONAT06,Juni,WZ08-553,Campingplätze,69.0
587,1998,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,169.3
588,1998,MONAT06,Juni,WZ08-56,Gastronomie,154.2
589,1998,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",162.4
590,1998,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,103.6
591,1998,MONAT06,Juni,WZ08-563,Ausschank von Getränken,194.8
592,1998,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,166.8
593,1998,MONAT06,Juni,WZ08-55-01,Gastgewerbe,141.9
594,1998,MONAT07,Juli,WZ08-55,Beherbergung,114.7
595,1998,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",110.5
596,1998,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,184.5
597,1998,MONAT07,Juli,WZ08-553,Campingplätze,92.9
598,1998,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,221.2
599,1998,MONAT07,Juli,WZ08-56,Gastronomie,160.4
600,1998,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",169.1
601,1998,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,103.4
602,1998,MONAT07,Juli,WZ08-563,Ausschank von Getränken,210.1
603,1998,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,174.8
604,1998,MONAT07,Juli,WZ08-55-01,Gastgewerbe,141.8
605,1998,MONAT08,August,WZ08-55,Beherbergung,122.4
606,1998,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",117.5
607,1998,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,202.6
608,1998,MONAT08,August,WZ08-553,Campingplätze,103.8
609,1998,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,242.6
610,1998,MONAT08,August,WZ08-56,Gastronomie,161.0
611,1998,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",173.0
612,1998,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.8
613,1998,MONAT08,August,WZ08-563,Ausschank von Getränken,205.9
614,1998,MONAT08,August,WZ08-561-01,Gaststättengewerbe,177.5
615,1998,MONAT08,August,WZ08-55-01,Gastgewerbe,145.3
616,1998,MONAT09,September,WZ08-55,Beherbergung,137.9
617,1998,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",136.8
618,1998,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,169.5
619,1998,MONAT09,September,WZ08-553,Campingplätze,68.4
620,1998,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,184.6
621,1998,MONAT09,September,WZ08-56,Gastronomie,155.3
622,1998,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",163.1
623,1998,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,108.3
624,1998,MONAT09,September,WZ08-563,Ausschank von Getränken,192.3
625,1998,MONAT09,September,WZ08-561-01,Gaststättengewerbe,167.1
626,1998,MONAT09,September,WZ08-55-01,Gastgewerbe,148.4
627,1998,MONAT10,Oktober,WZ08-55,Beherbergung,130.6
628,1998,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",130.4
629,1998,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,153.2
630,1998,MONAT10,Oktober,WZ08-553,Campingplätze,50.5
631,1998,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,153.1
632,1998,MONAT10,Oktober,WZ08-56,Gastronomie,155.1
633,1998,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",161.1
634,1998,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,107.1
635,1998,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,205.0
636,1998,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,167.1
637,1998,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,145.2
638,1998,MONAT11,November,WZ08-55,Beherbergung,100.4
639,1998,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",102.5
640,1998,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,78.5
641,1998,MONAT11,November,WZ08-553,Campingplätze,30.3
642,1998,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,66.7
643,1998,MONAT11,November,WZ08-56,Gastronomie,144.1
644,1998,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",147.0
645,1998,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,106.6
646,1998,MONAT11,November,WZ08-563,Ausschank von Getränken,193.8
647,1998,MONAT11,November,WZ08-561-01,Gaststättengewerbe,153.4
648,1998,MONAT11,November,WZ08-55-01,Gastgewerbe,126.4
649,1998,MONAT12,Dezember,WZ08-55,Beherbergung,105.8
650,1998,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",107.3
651,1998,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,93.2
652,1998,MONAT12,Dezember,WZ08-553,Campingplätze,36.9
653,1998,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,95.8
654,1998,MONAT12,Dezember,WZ08-56,Gastronomie,160.2
655,1998,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",167.9
656,1998,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.6
657,1998,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,216.7
658,1998,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,174.6
659,1998,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,138.2
