,MESS_DATUM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
6941,1959-01-02,15.0,1,0.0,0,7.3,7.6,985.8,5.0,85.0,7.6,2.8,4.9
6942,1959-01-03,2.0,8,0.4,0,6.3,6.3,992.0,2.4,85.0,4.2,0.7,1.3
6943,1959-01-04,2.2,8,0.2,0,7.3,5.7,990.8,1.0,88.0,1.8,-0.1,-0.4
6944,1959-01-05,2.3,8,0.0,0,7.7,6.4,999.8,2.1,90.0,2.9,0.9,-0.1
6945,1959-01-06,8.7,1,0.0,0,8.0,6.5,992.2,2.2,91.0,2.8,1.3,0.3
6946,1959-01-07,5.5,8,0.0,0,7.7,8.4,980.0,5.0,88.0,9.0,1.8,1.3
6947,1959-01-08,3.8,7,0.0,1,7.3,5.9,990.6,1.3,89.0,2.2,0.2,-0.2
6948,1959-01-09,4.7,7,0.8,1,7.3,5.3,990.2,0.4,83.0,1.5,-0.4,-2.2
6949,1959-01-10,5.1,7,1.1,5,7.7,4.9,995.4,-0.8,88.0,-0.1,-3.2,-6.2
6950,1959-01-11,7.0,7,0.2,9,6.0,4.5,991.1,-1.8,84.0,-0.2,-3.0,-1.7
6951,1959-01-12,4.0,7,0.0,14,8.0,6.0,982.6,0.4,95.0,1.1,-2.7,-5.3
6952,1959-01-13,0.1,7,0.7,13,7.0,5.6,989.9,0.7,86.0,1.1,-0.9,-1.5
6953,1959-01-14,0.0,7,0.0,10,7.7,5.7,991.2,0.6,89.0,1.0,-0.8,-0.6
6954,1959-01-15,0.0,7,1.4,9,4.7,4.7,997.1,-2.4,90.0,0.7,-3.6,-9.4
6955,1959-01-16,0.0,0,3.0,9,7.3,4.9,1008.6,-1.2,90.0,-0.5,-3.7,-3.9
6956,1959-01-17,0.0,7,1.1,9,5.0,5.5,1014.8,0.6,85.0,1.4,-0.7,-1.2
6957,1959-01-18,0.3,8,0.0,6,8.0,5.5,1006.3,2.1,77.0,2.6,-1.1,-2.9
6958,1959-01-19,0.0,0,0.8,2,5.0,6.5,998.0,6.8,69.0,8.0,2.4,0.5
6959,1959-01-20,0.3,1,0.6,0,8.0,7.5,984.2,9.5,63.0,10.8,7.8,5.6
6960,1959-01-21,0.3,1,2.1,0,7.0,7.7,985.9,8.4,70.0,9.2,6.9,5.3
6961,1959-01-22,5.7,1,0.1,0,7.3,8.8,983.6,10.7,68.0,11.9,7.7,5.8
6962,1959-01-23,9.5,1,4.8,0,5.7,7.3,995.9,5.5,79.0,11.0,4.6,4.7
6963,1959-01-24,0.1,1,1.4,0,5.3,6.0,1008.0,2.9,78.0,5.2,1.5,-0.2
6964,1959-01-25,0.0,7,3.2,0,2.7,6.0,1018.7,1.7,86.0,3.8,0.3,-1.1
6965,1959-01-26,0.0,0,0.0,0,8.0,5.9,1026.2,-0.2,97.0,1.3,-0.9,-4.7
6966,1959-01-27,0.0,0,6.2,0,2.7,5.6,1024.8,-0.2,90.0,5.1,-2.5,-5.7
6967,1959-01-28,0.0,0,6.1,0,0.0,5.1,1021.0,0.1,83.0,4.7,-3.8,-6.7
6968,1959-01-29,0.0,0,4.2,0,0.0,5.2,1016.2,-0.1,84.0,6.2,-2.7,-7.4
6969,1959-01-30,1.0,1,2.9,0,5.3,5.2,1012.7,-1.0,91.0,3.2,-2.7,-6.8
6970,1959-01-31,0.0,0,2.4,0,3.7,5.7,1014.6,1.6,84.0,5.1,-2.7,-2.6
6971,1959-02-01,0.0,0,4.5,0,5.0,4.7,1019.2,0.4,75.0,1.9,-1.8,-5.6
6972,1959-02-02,0.0,0,6.8,0,0.3,4.4,1021.8,-1.6,81.0,0.8,-3.2,-5.4
6973,1959-02-03,0.0,0,7.3,0,0.0,4.4,1024.7,-1.0,79.0,2.0,-4.6,-6.6
6974,1959-02-04,0.0,0,6.7,0,0.3,4.8,1021.4,1.2,72.0,5.0,-2.7,-4.5
6975,1959-02-05,0.0,0,6.8,0,0.3,4.8,1018.6,-0.4,80.0,3.7,-2.6,-4.9
6976,1959-02-06,0.0,0,4.6,0,2.7,5.1,1017.1,-1.0,88.0,4.0,-3.9,-8.1
6977,1959-02-07,0.0,0,0.0,0,5.3,4.7,1012.3,-2.8,95.0,-2.0,-4.2,-3.7
6978,1959-02-08,0.0,0,0.0,0,8.0,5.1,1014.0,-2.1,97.0,-0.2,-5.3,-5.1
6979,1959-02-09,0.0,0,0.0,0,8.0,5.1,1020.0,-1.6,95.0,-1.4,-2.5,-2.4
6980,1959-02-10,0.0,0,0.0,0,8.0,5.6,1022.3,0.0,94.0,1.5,-3.3,-3.7
6981,1959-02-11,0.0,0,0.0,0,4.0,5.9,1021.6,0.2,93.0,2.8,-0.7,-0.8
6982,1959-02-12,0.0,0,0.7,0,6.0,5.9,1020.2,-0.6,99.0,2.2,-4.3,-5.6
6983,1959-02-13,0.0,0,3.4,0,7.3,5.3,1027.0,-0.8,91.0,2.5,-3.0,-3.9
6984,1959-02-14,0.0,0,4.7,0,4.0,5.7,1030.2,0.5,90.0,6.4,-4.7,-4.3
6985,1959-02-15,0.0,0,5.1,0,6.0,5.6,1032.3,4.5,69.0,9.1,-2.0,-7.0
6986,1959-02-16,0.0,0,1.3,0,5.7,6.7,1033.4,5.2,76.0,8.8,1.7,-2.8
6987,1959-02-17,0.0,0,0.0,0,8.0,6.9,1032.8,3.0,92.0,4.7,0.3,-2.3
6988,1959-02-18,0.0,0,1.8,0,5.7,7.1,1028.2,3.0,90.0,6.4,1.3,1.7
6989,1959-02-19,0.0,0,0.2,0,8.0,5.7,1024.6,-0.5,96.0,1.5,-1.2,-0.9
6990,1959-02-20,0.0,1,5.5,0,5.0,6.5,1011.6,6.2,67.0,9.7,-2.0,-5.4
6991,1959-02-21,7.5,8,0.0,0,8.0,6.8,1010.2,3.0,90.0,6.2,1.9,2.8
6992,1959-02-22,0.4,1,0.1,0,7.3,6.1,1015.2,3.3,80.0,4.2,1.5,0.8
6993,1959-02-23,0.2,1,0.4,0,7.3,8.9,1015.6,7.2,88.0,9.1,3.2,2.3
6994,1959-02-24,0.0,1,0.0,0,5.0,8.4,1015.2,7.3,81.0,9.1,6.5,5.7
6995,1959-02-25,0.0,0,8.7,0,0.7,7.7,1015.2,7.3,76.0,11.8,4.0,1.7
6996,1959-02-26,0.0,0,8.0,0,0.0,8.7,1016.7,9.8,73.0,13.4,5.4,2.0
6997,1959-02-27,0.0,0,8.8,0,0.3,8.8,1018.0,11.4,66.0,16.8,7.5,3.7
6998,1959-02-28,0.0,0,9.4,0,0.0,7.9,1014.6,12.0,56.0,18.1,8.3,2.0
6999,1959-03-01,0.0,0,2.7,0,2.7,8.1,1010.2,9.5,68.0,14.3,4.9,0.9
7000,1959-03-02,0.0,0,8.2,0,0.0,7.7,1007.8,13.3,54.0,19.0,4.7,-0.9
7001,1959-03-03,2.2,1,2.6,0,7.0,8.0,1001.2,12.4,55.0,17.0,10.0,6.1
7002,1959-03-04,0.1,1,0.1,0,5.0,9.5,992.0,9.8,77.0,12.2,8.4,7.4
7003,1959-03-05,2.2,1,4.5,0,5.7,9.1,990.7,11.1,70.0,14.6,6.8,4.2
7004,1959-03-06,0.5,1,4.0,0,3.3,9.5,989.0,10.4,73.0,12.1,7.5,8.1
7005,1959-03-07,0.1,1,1.1,0,7.7,8.8,991.5,10.2,71.0,12.0,7.8,5.3
7006,1959-03-08,2.9,1,3.3,0,7.3,9.1,1001.6,9.0,78.0,13.5,6.9,1.0
7007,1959-03-09,0.0,0,6.7,0,3.0,8.1,1007.5,7.6,77.0,11.9,2.9,-0.5
7008,1959-03-10,0.0,0,4.6,0,3.7,5.5,1004.2,6.5,58.0,12.1,0.9,-1.6
7009,1959-03-11,0.0,0,9.7,0,3.0,6.7,997.1,8.4,62.0,14.0,2.8,-1.0
7010,1959-03-12,3.1,1,0.0,0,8.0,8.0,1000.4,6.1,85.0,8.5,5.9,3.7
7011,1959-03-13,0.0,0,3.2,0,3.0,6.5,1011.6,4.8,75.0,8.3,3.3,3.1
7012,1959-03-14,0.0,0,8.2,0,0.3,5.6,1016.8,2.8,75.0,7.7,-1.1,-5.4
7013,1959-03-15,4.5,1,1.5,0,7.7,6.9,1011.6,5.6,77.0,10.2,-0.1,-4.5
7014,1959-03-16,0.9,1,5.5,0,3.7,6.8,1009.0,5.1,77.0,9.0,3.0,2.5
7015,1959-03-17,0.0,0,5.4,0,3.3,5.6,1011.4,3.4,70.0,5.1,2.8,1.3
7016,1959-03-18,0.0,0,0.0,0,7.3,6.0,1007.5,3.4,77.0,6.0,0.6,-1.2
7017,1959-03-19,0.0,0,7.1,0,2.0,7.6,1007.9,7.4,77.0,12.1,0.3,-2.9
7018,1959-03-20,0.4,1,1.7,0,5.3,8.7,1008.4,9.6,75.0,13.4,4.8,0.7
7019,1959-03-21,0.5,1,8.0,0,5.3,8.1,1011.1,8.7,71.0,13.6,6.6,1.7
7020,1959-03-22,1.6,1,0.0,0,8.0,12.1,1011.6,12.5,84.0,14.1,6.8,2.0
7021,1959-03-23,0.0,1,0.2,0,7.7,11.3,1015.6,10.8,86.0,12.8,9.6,10.3
7022,1959-03-24,1.5,1,7.1,0,6.0,10.0,1009.6,14.3,67.0,19.9,6.0,3.1
7023,1959-03-25,8.8,1,0.0,0,8.0,11.3,1002.6,9.8,88.0,15.6,7.7,9.4
7024,1959-03-26,0.2,1,3.3,0,4.7,8.5,1004.2,8.2,79.0,11.1,6.1,5.1
7025,1959-03-27,1.0,1,8.9,0,2.7,8.0,999.8,10.8,65.0,14.8,5.0,2.1
7026,1959-03-28,1.8,1,3.9,0,3.3,8.8,1000.0,8.6,76.0,11.9,7.0,7.5
7027,1959-03-29,0.0,1,9.4,0,4.0,7.9,999.1,10.5,65.0,14.8,5.3,0.1
7028,1959-03-30,0.7,1,3.5,0,4.3,8.7,994.4,8.7,75.0,12.3,6.9,6.7
7029,1959-03-31,0.0,0,7.2,0,2.0,8.1,1009.8,9.1,72.0,15.4,3.3,-1.0
7030,1959-04-01,0.0,0,6.5,0,3.3,9.2,1015.9,11.2,71.0,16.3,5.0,-0.1
7031,1959-04-02,0.0,0,0.0,0,5.3,11.6,1016.6,10.8,88.0,13.3,9.6,7.1
7032,1959-04-03,0.0,0,7.5,0,0.7,9.6,1011.4,11.6,74.0,18.4,4.5,1.1
7033,1959-04-04,0.0,0,9.0,0,0.0,10.3,1003.5,13.2,70.0,19.0,6.7,1.1
7034,1959-04-05,0.0,0,1.5,0,4.3,8.7,998.6,9.6,67.0,13.3,7.1,3.7
7035,1959-04-06,9.2,1,4.4,0,6.0,8.3,984.7,8.7,74.0,13.3,3.8,0.6
7036,1959-04-07,1.6,8,5.1,0,4.3,6.7,982.6,5.8,72.0,8.1,3.9,3.0
7037,1959-04-08,2.6,1,2.9,0,7.0,8.7,981.8,9.4,75.0,12.6,4.7,2.3
7038,1959-04-09,0.6,1,6.8,0,5.3,8.0,982.4,8.6,70.0,12.4,7.5,4.5
7039,1959-04-10,0.7,1,2.7,0,6.7,8.3,983.1,6.8,84.0,10.7,5.5,4.0
7040,1959-04-11,3.9,1,1.8,0,3.7,8.4,992.4,8.7,76.0,11.0,5.7,3.3
7041,1959-04-12,2.8,1,5.3,0,7.3,10.8,998.0,12.2,76.0,15.3,7.9,6.4
7042,1959-04-13,0.0,0,11.6,0,0.7,10.8,999.8,17.7,56.0,23.1,11.0,7.6
7043,1959-04-14,0.0,0,11.8,0,1.3,9.5,996.8,20.6,40.0,25.7,14.4,11.5
7044,1959-04-15,4.9,1,5.3,0,5.7,11.7,997.2,16.0,62.0,21.4,12.3,11.7
7045,1959-04-16,0.4,1,2.2,0,6.7,12.5,987.0,16.0,69.0,22.2,10.3,6.4
7046,1959-04-17,0.0,0,9.9,0,2.3,13.2,987.5,16.8,71.0,21.4,11.4,6.8
7047,1959-04-18,0.0,1,8.0,0,5.3,10.3,994.8,10.8,76.0,17.1,8.1,7.5
7048,1959-04-19,0.6,1,1.0,0,7.3,7.9,1006.3,6.3,79.0,9.3,5.2,6.5
7049,1959-04-20,0.0,0,8.4,0,4.0,5.5,1015.6,5.6,62.0,9.3,-0.1,-4.4
7050,1959-04-21,0.0,0,4.5,0,4.7,6.0,1016.8,7.3,58.0,10.2,1.1,-3.6
7051,1959-04-22,0.0,0,2.6,0,6.3,7.9,1013.4,10.6,64.0,14.2,3.2,-0.8
7052,1959-04-23,0.0,0,2.8,0,6.0,9.3,1008.2,11.8,68.0,15.5,7.7,4.1
7053,1959-04-24,0.0,0,7.8,0,3.0,8.8,1008.7,10.6,70.0,14.6,6.7,1.7
7054,1959-04-25,0.3,1,8.6,0,3.7,9.1,1001.9,16.6,49.0,21.1,7.8,1.7
7055,1959-04-26,0.8,1,0.2,0,5.7,11.3,996.8,12.8,76.0,16.6,11.9,10.9
7056,1959-04-27,0.0,1,7.6,0,1.7,8.3,995.4,12.4,57.0,16.2,10.3,8.5
7057,1959-04-28,2.7,1,5.5,0,7.0,10.7,992.8,11.2,78.0,17.0,9.9,7.2
7058,1959-04-29,1.1,1,1.7,0,7.3,10.9,994.8,13.4,72.0,15.9,8.8,4.3
7059,1959-04-30,0.0,1,6.5,0,4.3,14.1,995.5,16.9,73.0,21.8,11.9,10.3
7060,1959-05-01,0.0,1,0.0,0,8.0,9.5,1005.8,9.6,77.0,16.0,8.2,9.3
7061,1959-05-02,0.3,1,3.5,0,5.0,8.1,1006.8,9.1,71.0,12.8,6.0,0.9
7062,1959-05-03,4.7,1,5.3,0,5.0,7.6,1005.6,10.4,63.0,13.0,4.5,-1.6
7063,1959-05-04,0.3,1,2.8,0,3.7,8.9,1005.2,8.2,80.0,12.7,6.7,6.5
7064,1959-05-05,0.0,0,12.5,0,1.3,7.3,1010.8,8.9,65.0,12.1,2.5,-2.7
7065,1959-05-06,0.0,0,13.0,0,1.0,7.3,1011.2,11.9,57.0,16.8,4.3,1.0
7066,1959-05-07,0.3,1,12.5,0,3.0,9.2,1006.6,17.6,49.0,22.8,6.0,0.0
7067,1959-05-08,0.8,1,6.4,0,5.7,12.1,999.9,17.8,60.0,23.5,11.6,5.6
7068,1959-05-09,0.0,0,12.2,0,1.0,12.4,994.3,20.9,52.0,27.0,13.6,8.8
7069,1959-05-10,0.0,0,12.7,0,0.7,12.4,997.4,21.2,51.0,26.6,14.1,10.4
7070,1959-05-11,0.0,0,12.3,0,0.7,11.6,1006.2,20.9,48.0,27.5,13.7,7.9
7071,1959-05-12,0.0,0,12.6,0,2.3,8.8,1012.8,17.6,44.0,23.2,11.9,7.7
7072,1959-05-13,0.0,0,13.6,0,0.7,8.8,1016.0,16.9,46.0,21.2,9.8,2.1
7073,1959-05-14,0.6,1,3.6,0,3.3,10.0,1011.4,13.3,65.0,20.2,8.6,1.8
7074,1959-05-15,0.0,1,9.0,0,3.0,10.1,1010.3,13.2,68.0,18.7,6.8,1.8
7075,1959-05-16,0.0,0,12.8,0,1.0,10.5,1009.0,16.6,57.0,21.3,8.1,2.3
7076,1959-05-17,12.9,1,7.3,0,7.3,12.8,1005.1,17.5,65.0,21.3,12.3,7.2
7077,1959-05-18,4.5,1,1.4,0,8.0,12.1,1002.3,11.1,93.0,17.8,9.5,9.5
7078,1959-05-19,10.1,1,0.0,0,8.0,12.5,1002.4,12.6,87.0,13.8,9.5,7.6
7079,1959-05-20,1.9,1,3.2,0,5.0,14.7,1002.3,16.3,80.0,20.6,12.3,9.2
7080,1959-05-21,0.0,0,12.5,0,3.0,13.7,1002.6,16.2,74.0,20.0,12.3,9.3
7081,1959-05-22,0.0,0,12.7,0,1.3,10.1,1005.0,17.5,53.0,22.2,11.5,9.5
7082,1959-05-23,0.0,0,14.3,0,0.7,8.3,1010.3,15.7,47.0,20.2,9.5,7.4
7083,1959-05-24,0.0,0,14.6,0,0.0,9.3,1010.7,16.7,50.0,21.9,7.9,2.3
7084,1959-05-25,0.0,1,8.4,0,5.0,11.2,1010.0,15.0,69.0,21.5,7.8,5.3
7085,1959-05-26,0.0,1,0.5,0,7.7,10.8,1008.2,11.8,80.0,15.5,8.9,7.4
7086,1959-05-27,0.0,0,2.0,0,7.0,8.7,1007.0,11.2,66.0,14.7,9.4,8.1
7087,1959-05-28,0.3,1,0.4,0,8.0,8.4,1004.6,10.4,67.0,12.0,8.6,8.1
7088,1959-05-29,0.3,1,8.2,0,4.7,8.5,1002.3,12.1,61.0,15.1,6.9,2.4
7089,1959-05-30,0.0,1,1.8,0,8.0,10.5,1001.8,12.9,72.0,16.1,8.8,6.4
7090,1959-05-31,0.0,0,1.5,0,4.7,11.5,1002.8,14.4,70.0,18.7,9.8,5.5
7091,1959-06-01,0.2,1,4.0,0,7.0,11.7,1007.0,16.2,64.0,21.2,11.0,6.8
7092,1959-06-02,0.0,0,9.2,0,5.0,9.6,1014.2,15.7,55.0,19.8,11.5,10.8
7093,1959-06-03,0.0,0,12.5,0,0.0,10.7,1012.0,19.4,48.0,24.3,9.0,4.0
7094,1959-06-04,0.0,0,8.9,0,2.0,12.7,1006.6,21.6,50.0,26.2,12.9,7.8
7095,1959-06-05,0.4,1,11.2,0,1.3,12.8,1001.4,23.6,44.0,28.5,16.3,10.4
7096,1959-06-06,5.7,1,5.0,0,6.3,17.3,1002.2,21.0,70.0,25.6,17.4,14.1
7097,1959-06-07,0.0,1,1.6,0,5.3,15.3,1005.4,19.0,68.0,21.4,16.6,14.3
7098,1959-06-08,1.2,1,3.9,0,6.0,11.7,1005.2,16.8,62.0,20.2,14.9,13.0
7099,1959-06-09,4.1,1,5.7,0,7.3,10.8,1003.1,13.0,70.0,18.0,10.7,12.3
7100,1959-06-10,4.2,1,2.9,0,6.0,10.3,1009.9,11.5,76.0,15.8,8.9,7.6
7101,1959-06-11,0.4,1,6.9,0,6.7,9.3,1016.0,12.0,66.0,16.4,8.7,7.6
7102,1959-06-12,0.0,0,8.4,0,5.0,11.3,1019.1,15.8,64.0,19.3,7.6,4.3
7103,1959-06-13,0.0,0,14.5,0,1.0,12.0,1019.9,16.7,65.0,22.6,9.9,5.7
7104,1959-06-14,0.0,0,8.9,0,4.3,10.8,1021.0,16.5,60.0,22.4,9.7,9.4
7105,1959-06-15,0.0,0,7.6,0,4.7,11.1,1012.0,14.9,63.0,21.6,9.4,3.7
7106,1959-06-16,0.0,0,8.4,0,4.7,8.9,1008.6,15.0,54.0,18.6,8.6,4.4
7107,1959-06-17,0.0,0,14.5,0,0.0,11.7,1005.2,21.0,49.0,25.8,12.1,9.1
7108,1959-06-18,0.0,0,12.4,0,1.7,12.8,1005.8,20.2,52.0,26.0,16.2,9.3
7109,1959-06-19,0.0,0,14.3,0,0.0,9.5,1011.2,16.4,52.0,20.4,9.9,6.9
7110,1959-06-20,0.0,0,15.1,0,0.0,10.0,1012.8,17.5,52.0,22.5,9.9,5.9
7111,1959-06-21,0.0,0,14.7,0,0.0,10.9,1008.3,22.6,41.0,28.4,11.9,8.7
7112,1959-06-22,40.1,1,5.7,0,6.7,16.1,1008.4,22.7,58.0,28.6,16.3,12.5
7113,1959-06-23,1.0,1,0.0,0,8.0,16.4,1010.7,20.8,69.0,22.6,17.2,16.4
7114,1959-06-24,0.0,0,14.5,0,1.0,10.8,1006.2,21.6,43.0,26.7,14.4,10.6
7115,1959-06-25,0.0,0,12.5,0,0.7,10.0,1002.7,22.7,37.0,27.1,14.3,12.1
7116,1959-06-26,0.0,1,2.4,0,8.0,16.1,1001.6,20.4,66.0,27.5,15.3,11.2
7117,1959-06-27,0.8,1,1.1,0,7.7,14.1,1000.7,18.5,67.0,21.9,15.8,14.8
7118,1959-06-28,0.0,0,2.3,0,7.3,13.6,995.6,17.6,68.0,21.0,15.0,14.0
7119,1959-06-29,11.0,1,3.5,0,8.0,12.5,993.4,14.9,74.0,19.2,12.4,9.9
7120,1959-06-30,5.7,1,1.0,0,7.7,13.5,999.2,14.2,83.0,17.4,12.6,12.0
7121,1959-07-01,0.4,1,0.0,0,8.0,13.9,1010.3,15.6,79.0,17.7,13.3,12.8
7122,1959-07-02,5.0,1,0.0,0,8.0,17.6,1007.4,17.8,88.0,18.5,15.2,14.5
7123,1959-07-03,2.2,1,0.9,0,8.0,16.7,1007.0,17.2,87.0,19.3,15.0,15.1
7124,1959-07-04,0.0,0,8.0,0,3.3,16.9,1009.4,20.6,71.0,24.8,16.5,15.9
7125,1959-07-05,0.1,1,13.3,0,1.3,16.8,1007.4,24.1,57.0,29.8,15.3,12.0
7126,1959-07-06,0.0,0,9.4,0,5.7,18.0,1009.5,21.4,67.0,28.2,18.4,17.0
7127,1959-07-07,0.0,0,13.3,0,1.7,12.8,1015.4,20.7,55.0,24.8,14.4,12.1
7128,1959-07-08,0.0,0,14.4,0,1.0,14.5,1008.8,26.0,44.0,31.7,14.8,10.3
7129,1959-07-09,0.0,0,13.6,0,2.0,18.5,1004.2,28.5,47.0,34.9,22.2,17.8
7130,1959-07-10,0.0,0,10.4,0,1.0,21.3,1004.3,27.1,59.0,31.9,23.4,18.8
7131,1959-07-11,29.6,1,8.1,0,4.3,18.9,999.1,25.5,56.0,34.6,19.8,17.8
7132,1959-07-12,0.3,1,9.2,0,5.0,15.1,999.9,21.0,59.0,26.8,16.9,12.0
7133,1959-07-13,0.0,0,8.9,0,4.7,12.0,1004.2,17.6,60.0,21.9,13.8,10.4
7134,1959-07-14,0.0,0,9.1,0,3.0,12.3,1006.7,18.0,60.0,22.0,11.9,7.1
7135,1959-07-15,0.0,0,10.3,0,2.0,12.0,1006.0,17.6,61.0,22.3,11.5,7.4
7136,1959-07-16,0.0,0,10.4,0,4.7,12.4,1007.4,20.1,55.0,24.9,12.5,7.4
7137,1959-07-17,0.0,0,8.3,0,5.3,14.4,1010.4,22.0,54.0,26.7,17.3,11.1
7138,1959-07-18,0.0,0,12.9,0,0.3,13.1,1008.8,24.3,45.0,30.4,16.3,10.8
7139,1959-07-19,0.0,0,12.8,0,1.0,16.8,1008.4,23.6,56.0,28.6,20.0,14.1
7140,1959-07-20,0.0,0,7.9,0,3.0,16.7,1010.0,19.2,76.0,23.5,14.4,11.4
7141,1959-07-21,0.0,0,4.4,0,5.3,16.7,1008.7,20.1,72.0,25.2,16.5,12.6
7142,1959-07-22,0.0,0,10.9,0,3.0,13.2,1007.4,19.6,62.0,25.4,13.6,8.6
7143,1959-07-23,0.0,0,14.5,0,1.0,12.1,1006.3,20.2,53.0,25.3,12.9,9.7
7144,1959-07-24,0.0,0,10.1,0,3.3,14.8,1005.2,20.6,62.0,26.3,13.2,9.6
7145,1959-07-25,0.0,0,9.4,0,3.3,13.7,1005.9,20.5,61.0,25.8,14.7,11.8
7146,1959-07-26,0.0,0,10.6,0,3.3,14.9,1003.4,22.8,56.0,27.1,15.1,10.7
7147,1959-07-27,0.0,1,5.1,0,5.3,15.2,1001.1,23.4,53.0,29.7,16.9,10.9
7148,1959-07-28,0.0,1,3.5,0,5.0,13.6,998.8,19.7,58.0,25.6,17.2,13.0
7149,1959-07-29,2.1,1,4.7,0,4.0,12.9,992.7,17.5,64.0,21.9,12.5,7.5
7150,1959-07-30,17.9,1,0.6,0,8.0,14.4,993.4,14.3,88.0,17.4,13.7,12.7
7151,1959-07-31,10.5,1,0.0,0,8.0,15.6,997.5,15.5,90.0,16.7,13.8,13.2
7152,1959-08-01,7.7,1,1.0,0,5.7,15.7,1003.8,15.7,86.0,19.5,14.8,13.0
7153,1959-08-02,3.0,1,2.7,0,7.0,14.4,1002.7,16.5,76.0,20.0,13.3,9.5
7154,1959-08-03,1.1,1,1.6,0,7.7,14.8,1004.3,15.7,82.0,18.4,14.8,12.5
7155,1959-08-04,0.0,0,3.2,0,5.3,14.4,1005.4,15.8,80.0,20.2,14.0,13.2
7156,1959-08-05,1.0,1,0.1,0,8.0,15.7,1004.7,16.5,83.0,18.6,12.7,8.7
7157,1959-08-06,0.3,1,1.3,0,5.3,15.5,1009.0,17.6,78.0,20.9,14.7,13.8
7158,1959-08-07,0.0,0,9.1,0,2.0,15.5,1007.5,22.2,62.0,25.8,13.1,9.3
7159,1959-08-08,2.5,1,9.9,0,2.3,15.6,1002.7,24.0,54.0,28.2,15.4,11.1
7160,1959-08-09,0.0,0,5.7,0,3.0,18.8,1003.1,22.2,69.0,27.5,20.0,16.1
7161,1959-08-10,8.6,1,9.8,0,4.3,18.4,999.9,23.3,64.0,30.4,17.0,13.1
7162,1959-08-11,2.6,1,2.1,0,7.3,17.5,1000.2,17.8,86.0,21.5,16.4,15.7
7163,1959-08-12,0.0,0,7.4,0,3.0,16.7,1001.5,18.8,76.0,23.1,16.1,13.1
7164,1959-08-13,0.0,0,12.4,0,0.7,14.9,1000.4,21.8,59.0,27.4,14.5,10.7
7165,1959-08-14,0.4,1,3.4,0,5.3,18.7,1000.0,21.8,70.0,24.3,17.4,13.1
7166,1959-08-15,0.0,0,0.0,0,7.7,13.7,1007.1,18.4,65.0,20.9,15.9,12.4
7167,1959-08-16,0.1,1,6.6,0,4.0,12.7,1012.0,17.0,65.0,20.7,12.1,7.2
7168,1959-08-17,0.0,0,7.5,0,1.3,13.1,1015.6,16.2,71.0,21.5,11.1,5.9
7169,1959-08-18,0.0,0,11.3,0,1.0,14.8,1014.7,20.0,66.0,25.2,11.7,8.6
7170,1959-08-19,0.0,0,12.0,0,0.7,15.5,1011.0,22.8,59.0,28.6,14.4,9.7
7171,1959-08-20,0.0,0,12.0,0,0.3,14.0,1006.2,23.4,51.0,29.3,16.4,10.9
7172,1959-08-21,4.3,1,9.9,0,3.3,15.5,1001.8,22.0,59.0,29.8,18.1,12.9
7173,1959-08-22,0.0,0,8.3,0,5.0,17.7,1006.2,21.8,68.0,25.3,17.2,14.7
7174,1959-08-23,0.0,0,10.4,0,2.0,17.6,1011.8,21.4,70.0,26.2,16.8,13.3
7175,1959-08-24,0.0,0,7.3,0,4.3,18.0,1015.6,21.2,74.0,27.5,16.5,12.9
7176,1959-08-25,0.0,0,4.4,0,4.7,20.4,1016.0,22.4,75.0,27.3,18.1,14.5
7177,1959-08-26,0.0,0,6.9,0,4.3,18.8,1013.8,20.9,76.0,26.7,17.5,13.3
7178,1959-08-27,0.0,0,11.6,0,1.0,11.7,1012.7,16.7,61.0,21.4,13.1,9.9
7179,1959-08-28,0.0,1,5.5,0,5.0,12.4,1005.8,16.3,67.0,21.6,10.0,5.5
7180,1959-08-29,0.0,1,6.7,0,3.7,10.1,1008.0,14.4,62.0,18.4,8.7,3.1
7181,1959-08-30,0.5,1,5.6,0,4.7,12.3,1009.2,13.2,80.0,18.1,10.4,6.3
7182,1959-08-31,0.0,0,7.0,0,4.7,9.9,1011.4,14.6,65.0,19.3,6.8,2.1
7183,1959-09-01,0.0,0,9.6,0,1.0,10.1,1011.5,14.8,62.0,19.7,7.9,2.7
7184,1959-09-02,0.0,0,11.8,0,0.3,8.8,1011.2,15.9,52.0,21.0,8.8,3.7
7185,1959-09-03,0.0,0,11.2,0,0.7,10.3,1011.8,17.0,55.0,22.6,10.4,5.1
7186,1959-09-04,0.0,0,10.7,0,0.7,11.2,1012.0,17.9,57.0,23.2,11.4,7.1
7187,1959-09-05,0.0,0,11.7,0,0.3,10.9,1009.8,19.2,52.0,25.7,11.8,7.4
7188,1959-09-06,0.0,0,12.0,0,1.3,10.9,1009.9,18.3,55.0,23.9,11.5,6.7
7189,1959-09-07,0.0,0,11.6,0,0.3,10.5,1013.0,18.0,54.0,24.2,10.0,5.0
7190,1959-09-08,0.0,0,11.8,0,0.3,10.8,1013.6,18.2,55.0,24.6,10.1,4.0
7191,1959-09-09,0.0,0,11.4,0,0.0,10.8,1012.6,19.7,51.0,26.2,11.4,5.4
7192,1959-09-10,0.0,0,10.9,0,0.0,11.5,1011.6,19.2,54.0,27.6,12.4,7.5
