,MESS_DATUM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,TMK,UPM,TXK,TNK,TGK
15867,1990-06-18,0.8,6,3.1,0,4.3,16.1,17.1,80.0,21.2,12.0,10.2
15868,1990-06-19,8.8,6,11.5,0,3.7,15.8,19.2,71.0,26.8,11.0,8.5
15869,1990-06-20,5.1,6,2.1,0,5.3,16.4,16.1,87.0,20.1,14.7,13.5
15870,1990-06-21,5.2,6,8.9,0,4.3,12.3,17.5,61.0,21.5,12.5,10.1
15871,1990-06-22,0.0,0,7.8,0,4.0,11.7,15.8,66.0,20.0,12.8,12.0
15872,1990-06-23,5.6,6,6.5,0,4.3,11.2,16.2,60.0,20.7,12.6,10.0
15873,1990-06-24,0.0,0,5.5,0,4.0,15.1,15.7,84.0,21.8,12.8,11.5
15874,1990-06-25,0.0,0,14.7,0,2.0,15.8,20.3,67.0,26.2,12.1,9.5
15875,1990-06-26,0.0,0,14.8,0,2.7,17.4,24.3,57.0,29.5,14.4,11.5
15876,1990-06-27,2.2,6,8.4,0,3.3,20.5,22.0,73.0,29.1,17.8,14.5
15877,1990-06-28,0.2,6,5.2,0,4.3,17.7,20.5,73.0,26.0,17.6,15.5
15878,1990-06-29,13.4,6,7.2,0,4.0,18.4,20.7,73.0,28.0,16.5,13.5
15879,1990-06-30,24.8,8,8.0,0,4.7,19.3,19.7,82.0,28.2,14.5,11.0
15880,1990-07-01,0.6,6,11.8,0,3.7,14.2,14.9,82.0,21.0,11.8,12.2
15881,1990-07-02,1.8,6,6.3,0,3.0,11.5,15.2,65.0,20.7,11.3,10.2
15882,1990-07-03,0.0,6,0.0,0,5.0,13.0,14.2,80.0,16.4,11.0,9.0
15883,1990-07-04,5.4,6,6.7,0,4.0,10.9,17.3,56.0,21.1,12.9,10.8
15884,1990-07-05,16.2,6,1.7,0,5.3,13.4,16.0,75.0,19.2,12.5,12.0
15885,1990-07-06,0.8,6,4.1,0,5.0,12.5,13.0,82.0,17.2,12.1,11.5
15886,1990-07-07,7.4,6,1.7,0,5.7,13.9,13.7,88.0,15.6,10.0,7.3
15887,1990-07-08,1.8,6,1.9,0,4.7,17.9,19.4,81.0,23.6,13.2,12.2
15888,1990-07-09,1.4,6,3.2,0,5.0,17.4,17.6,82.0,21.6,15.6,14.0
15889,1990-07-10,0.0,0,8.0,0,3.7,11.7,14.4,70.0,18.6,12.0,8.5
15890,1990-07-11,0.0,0,14.0,0,3.3,10.2,16.8,54.0,20.9,8.7,7.9
15891,1990-07-12,0.0,0,14.8,0,2.0,13.0,19.7,57.0,25.6,10.5,7.5
15892,1990-07-13,0.0,0,13.8,0,2.7,14.7,23.9,52.0,28.1,13.5,10.5
15893,1990-07-14,0.0,0,14.3,0,1.3,11.0,17.6,55.0,24.2,14.6,12.4
15894,1990-07-15,0.0,0,14.3,0,1.7,11.3,19.0,51.0,26.5,13.4,9.9
15895,1990-07-16,0.0,0,9.9,0,3.3,14.2,22.8,53.0,29.8,12.5,9.5
15896,1990-07-17,0.0,0,6.1,0,3.7,13.1,20.4,53.0,24.5,18.6,10.2
15897,1990-07-18,0.0,0,5.9,0,4.0,12.9,16.9,66.0,19.5,12.2,8.4
15898,1990-07-19,0.0,0,13.7,0,3.3,13.2,17.1,69.0,24.0,10.0,6.8
15899,1990-07-20,0.0,0,14.2,0,2.3,12.6,21.0,52.0,27.3,11.5,9.0
15900,1990-07-21,0.0,0,13.9,0,2.3,13.6,23.1,48.0,29.5,14.0,10.0
15901,1990-07-22,0.0,0,13.1,0,2.3,14.5,23.2,50.0,27.2,18.0,12.9
15902,1990-07-23,0.0,0,13.9,0,2.3,11.1,19.2,49.0,25.3,14.9,11.5
15903,1990-07-24,0.0,0,13.6,0,2.7,10.8,17.6,53.0,23.1,12.7,8.9
15904,1990-07-25,0.0,0,14.1,0,2.7,11.5,19.1,54.0,24.0,10.1,7.0
15905,1990-07-26,0.0,0,13.2,0,2.0,12.7,21.6,51.0,27.2,15.1,12.0
15906,1990-07-27,0.0,0,11.3,0,4.3,14.5,24.4,49.0,30.1,17.0,13.0
15907,1990-07-28,0.0,0,10.9,0,3.0,16.5,25.9,49.0,33.3,16.0,13.4
15908,1990-07-29,0.0,0,9.3,0,3.3,21.0,25.4,64.0,29.4,21.4,17.0
15909,1990-07-30,0.0,0,11.4,0,3.0,16.7,22.5,61.0,27.8,17.5,15.2
15910,1990-07-31,0.0,0,11.6,0,2.3,15.2,22.6,59.0,29.2,15.7,12.8
15911,1990-08-01,0.0,0,11.7,0,2.0,15.6,24.2,52.0,31.0,17.6,14.6
15912,1990-08-02,0.0,0,12.6,0,2.7,15.3,25.3,46.0,31.7,18.2,15.0
15913,1990-08-03,0.0,0,13.2,0,1.7,13.4,24.5,43.0,31.5,21.3,17.2
15914,1990-08-04,0.0,0,13.4,0,2.0,14.5,23.9,49.0,32.0,15.7,13.0
15915,1990-08-05,0.0,0,9.8,0,3.0,16.6,25.4,55.0,33.6,16.6,13.4
15916,1990-08-06,0.0,0,8.3,0,3.7,14.2,19.2,62.0,25.0,16.8,17.4
15917,1990-08-07,0.0,6,7.9,0,2.7,11.4,16.0,62.0,20.8,13.0,10.0
15918,1990-08-08,0.0,0,12.0,0,2.7,10.5,18.0,51.0,23.0,8.6,6.5
15919,1990-08-09,0.0,0,12.6,0,2.7,12.5,19.8,53.0,25.7,10.8,8.5
15920,1990-08-10,0.0,0,9.5,0,2.0,14.8,21.0,58.0,28.0,12.8,10.2
15921,1990-08-11,0.0,0,11.9,0,3.3,14.4,22.4,52.0,28.6,14.7,12.0
15922,1990-08-12,0.2,6,12.1,0,2.7,14.5,25.1,46.0,32.5,23.0,15.0
15923,1990-08-13,2.2,6,3.4,0,5.0,19.5,18.6,88.0,30.0,16.8,15.2
15924,1990-08-14,2.8,6,1.1,0,4.3,19.5,19.0,86.0,22.6,16.1,14.2
15925,1990-08-15,0.0,0,8.8,0,3.7,16.3,21.0,67.0,26.0,16.0,14.7
15926,1990-08-16,2.8,6,2.7,0,4.3,17.4,17.9,81.0,21.5,15.2,17.1
15927,1990-08-17,0.0,0,11.9,0,4.0,10.1,15.1,59.0,20.4,11.9,10.0
15928,1990-08-18,0.0,0,7.9,0,4.3,11.6,17.7,60.0,22.5,8.5,7.0
15929,1990-08-19,0.0,0,7.0,0,4.7,15.5,19.6,70.0,24.5,13.6,11.7
15930,1990-08-20,0.2,6,4.0,0,3.0,15.8,17.8,73.0,22.5,15.4,13.2
15931,1990-08-21,0.0,0,7.3,0,5.0,10.9,17.2,58.0,21.0,11.7,9.5
15932,1990-08-22,0.0,0,6.1,0,3.7,11.5,15.0,68.0,20.0,11.6,8.5
15933,1990-08-23,0.0,0,7.2,0,3.3,14.6,18.4,71.0,23.7,9.6,8.0
15934,1990-08-24,0.0,6,11.7,0,2.0,20.0,21.2,78.0,28.1,15.0,12.5
15935,1990-08-25,35.2,6,4.1,0,4.0,23.2,20.8,92.0,24.0,16.2,13.4
15936,1990-08-26,0.0,0,2.0,0,4.0,14.0,19.1,62.0,23.1,14.9,12.7
15937,1990-08-27,0.0,0,9.7,0,3.7,20.3,20.2,84.0,25.9,16.0,11.7
15938,1990-08-28,0.0,0,8.2,0,3.7,21.3,20.4,85.0,27.3,16.0,15.0
15939,1990-08-29,0.0,0,9.8,0,3.3,19.9,21.6,77.0,28.6,15.6,14.5
15940,1990-08-30,7.0,6,7.1,0,4.3,17.8,20.0,77.0,25.7,15.7,14.0
15941,1990-08-31,13.8,6,1.1,0,6.0,14.5,13.8,88.0,19.0,12.5,16.5
15942,1990-09-01,0.0,0,2.3,0,4.3,12.6,14.2,78.0,17.5,12.1,12.0
15943,1990-09-02,2.6,6,3.9,0,4.7,15.7,16.6,83.0,20.6,11.2,9.9
15944,1990-09-03,5.5,6,0.0,0,6.0,17.4,16.0,96.0,17.1,15.0,14.5
15945,1990-09-04,0.0,0,4.7,0,4.0,15.4,16.4,81.0,22.6,13.5,12.0
15946,1990-09-05,0.0,0,6.1,0,4.3,12.0,13.6,76.0,18.0,11.5,9.6
15947,1990-09-06,0.6,6,3.2,0,4.3,12.8,14.4,78.0,19.1,8.7,7.5
15948,1990-09-07,6.6,6,3.0,0,5.0,12.4,11.7,90.0,14.8,9.3,7.2
15949,1990-09-08,0.8,6,4.4,0,4.7,14.0,14.4,84.0,17.6,11.2,9.0
15950,1990-09-09,0.0,0,8.2,0,4.0,11.1,11.8,80.0,18.7,9.2,7.0
15951,1990-09-10,0.0,6,2.2,0,4.7,11.9,13.4,79.0,17.1,7.8,6.6
15952,1990-09-11,0.0,6,2.7,0,4.3,12.6,11.4,90.0,16.0,10.0,7.5
15953,1990-09-12,0.0,0,7.3,0,3.7,12.1,12.9,83.0,16.6,7.4,5.9
15954,1990-09-13,0.0,0,9.4,0,3.7,12.2,15.3,71.0,20.3,9.1,7.0
15955,1990-09-14,0.0,0,10.7,0,2.7,11.8,16.6,65.0,21.5,9.2,6.5
15956,1990-09-15,0.0,0,10.2,0,3.3,10.6,14.0,65.0,18.5,9.6,7.0
15957,1990-09-16,0.0,0,8.6,0,3.3,10.1,13.2,66.0,17.0,9.3,6.2
15958,1990-09-17,0.0,6,6.6,0,4.3,10.5,13.5,70.0,19.0,7.0,4.5
15959,1990-09-18,0.0,0,10.0,0,3.0,10.3,12.8,70.0,17.9,10.3,7.2
15960,1990-09-19,0.0,0,8.2,0,3.3,10.7,17.2,56.0,21.8,9.4,6.5
15961,1990-09-20,0.0,6,4.1,0,4.7,9.9,12.3,68.0,18.2,10.4,7.4
15962,1990-09-21,7.1,6,3.8,0,5.0,10.2,11.6,71.0,15.0,9.6,8.3
15963,1990-09-22,17.1,6,0.0,0,6.0,14.5,12.9,95.0,17.6,9.4,7.5
15964,1990-09-23,3.2,6,4.8,0,4.7,13.6,14.4,82.0,18.5,11.7,9.4
15965,1990-09-24,6.0,6,6.4,0,4.0,9.7,11.5,70.0,14.6,10.4,7.9
15966,1990-09-25,0.0,0,5.4,0,4.7,10.9,11.5,80.0,16.5,9.4,7.5
15967,1990-09-26,0.0,0,0.3,0,4.0,10.6,9.9,86.0,14.7,7.3,5.0
15968,1990-09-27,0.0,0,5.4,0,4.3,9.3,10.1,76.0,14.8,6.6,4.5
15969,1990-09-28,0.0,0,10.3,0,3.0,9.0,9.2,78.0,16.4,5.0,3.0
15970,1990-09-29,0.6,6,8.6,0,4.0,11.7,13.0,78.0,19.2,4.5,2.5
15971,1990-09-30,19.8,6,3.8,0,4.0,18.5,18.1,87.0,22.2,11.3,9.0
15972,1990-10-01,29.0,6,0.0,0,5.3,16.7,15.0,94.0,17.2,13.5,13.0
15973,1990-10-02,0.0,0,7.7,0,3.3,14.2,13.8,86.0,18.3,11.8,10.8
15974,1990-10-03,2.4,6,6.3,0,4.3,16.0,14.8,92.0,21.0,9.8,7.5
15975,1990-10-04,0.0,0,2.1,0,3.3,10.0,10.0,78.0,15.6,7.0,10.5
15976,1990-10-05,0.0,0,8.3,0,3.3,10.6,12.6,72.0,16.6,5.2,2.5
15977,1990-10-06,0.0,0,8.2,0,3.3,12.8,14.8,75.0,20.0,11.4,9.4
15978,1990-10-07,0.0,0,2.5,0,4.0,12.1,14.1,72.0,17.5,11.8,9.0
15979,1990-10-08,0.0,0,6.0,0,3.0,8.1,7.1,77.0,12.3,4.3,6.5
15980,1990-10-09,0.0,0,8.7,0,3.0,8.5,7.8,79.0,12.7,2.0,0.5
15981,1990-10-10,0.0,0,9.4,0,3.0,8.8,8.5,76.0,15.7,3.3,1.6
15982,1990-10-11,0.0,0,9.1,0,2.3,10.0,9.0,85.0,17.0,2.5,0.0
15983,1990-10-12,0.0,0,8.4,0,4.3,12.2,12.7,84.0,18.9,5.1,3.2
15984,1990-10-13,0.5,6,4.9,0,2.3,14.9,15.3,81.0,20.2,10.6,8.9
15985,1990-10-14,0.0,0,7.3,0,1.7,13.8,14.7,84.0,21.9,8.0,7.5
15986,1990-10-15,0.8,6,5.1,0,3.0,16.4,16.4,87.0,21.2,13.6,9.4
15987,1990-10-16,0.8,6,0.0,0,4.7,15.6,14.9,91.0,19.0,13.0,11.0
15988,1990-10-17,0.0,0,0.7,0,5.0,15.8,14.2,93.0,18.0,12.0,12.5
15989,1990-10-18,0.0,0,4.8,0,4.0,12.7,12.6,83.0,19.0,9.7,8.7
15990,1990-10-19,0.0,0,1.4,0,4.0,12.8,12.9,87.0,16.1,7.5,5.0
15991,1990-10-20,0.0,0,3.8,0,4.0,11.7,12.6,80.0,15.5,11.2,10.5
15992,1990-10-21,0.0,0,1.9,0,3.7,8.2,8.4,69.0,13.2,5.2,9.4
15993,1990-10-22,0.0,0,9.3,0,2.3,5.3,6.2,57.0,10.8,3.0,1.0
15994,1990-10-23,0.0,0,8.8,0,2.3,5.9,3.9,71.0,9.5,1.6,-0.5
15995,1990-10-24,0.0,0,6.5,0,2.7,8.2,6.4,84.0,13.0,0.2,-1.8
15996,1990-10-25,1.7,6,2.5,0,4.7,10.1,8.9,89.0,13.5,3.5,0.6
15997,1990-10-26,1.6,6,1.1,0,5.7,11.4,9.9,94.0,12.1,8.0,3.8
15998,1990-10-27,1.0,6,2.1,0,5.3,8.7,8.1,82.0,12.0,2.6,0.5
15999,1990-10-28,33.9,6,0.0,0,5.3,11.3,9.5,95.0,11.4,8.0,4.5
16000,1990-10-29,15.6,8,5.4,0,5.3,8.8,7.8,82.0,11.5,6.4,5.0
16001,1990-10-30,2.4,6,6.7,0,4.0,8.7,8.2,80.0,12.8,5.6,3.0
16002,1990-10-31,0.7,6,0.0,0,5.3,10.0,10.0,83.0,12.5,8.0,5.0
16003,1990-11-01,4.0,6,4.0,0,4.3,9.6,9.0,83.0,13.1,8.4,6.3
16004,1990-11-02,1.2,6,1.3,0,4.3,8.6,6.2,90.0,8.9,5.8,2.0
16005,1990-11-03,1.6,6,0.7,0,4.7,8.4,6.0,90.0,8.1,4.2,0.5
16006,1990-11-04,1.0,6,0.0,0,5.3,8.0,4.8,93.0,6.2,3.5,0.0
16007,1990-11-05,0.0,0,2.2,0,5.0,7.0,5.4,78.0,7.5,4.5,3.2
16008,1990-11-06,0.0,0,4.3,0,3.0,6.4,1.0,93.0,6.0,-0.8,0.0
16009,1990-11-07,0.0,0,4.7,0,3.3,6.1,1.8,89.0,5.6,-3.0,-4.5
16010,1990-11-08,0.0,0,4.0,0,2.3,6.0,1.7,88.0,4.6,0.0,-3.8
16011,1990-11-09,0.0,0,5.9,0,2.7,5.7,0.6,87.0,4.9,-1.2,-3.5
16012,1990-11-10,1.8,6,0.0,0,6.3,8.2,5.6,91.0,7.1,-1.5,-4.5
16013,1990-11-11,11.4,6,0.0,0,5.0,11.4,9.4,96.0,10.0,6.7,6.0
16014,1990-11-12,0.0,6,3.0,0,5.0,10.2,7.8,94.0,11.7,6.5,1.6
16015,1990-11-13,2.6,6,0.0,0,6.3,10.0,7.8,95.0,8.2,7.0,5.5
16016,1990-11-14,6.0,6,0.0,0,5.3,11.2,10.1,91.0,11.0,8.2,6.5
16017,1990-11-15,0.9,6,2.1,0,5.7,9.5,8.0,90.0,10.9,3.8,3.2
16018,1990-11-16,0.2,6,0.3,0,4.0,9.3,9.1,85.0,11.0,4.3,3.0
16019,1990-11-17,5.2,6,0.0,0,5.0,11.9,12.7,81.0,13.5,10.4,9.0
16020,1990-11-18,8.0,6,2.0,0,5.3,9.1,9.1,77.0,12.7,7.0,8.0
16021,1990-11-19,6.6,6,1.0,0,5.0,8.8,6.9,88.0,8.0,6.3,6.3
16022,1990-11-20,18.4,6,0.0,0,6.0,9.8,7.4,93.0,10.5,6.4,5.2
16023,1990-11-21,0.7,6,0.0,0,5.0,7.9,5.3,87.0,7.5,4.4,2.6
16024,1990-11-22,12.0,6,0.0,0,6.0,8.0,5.2,91.0,5.5,4.3,2.8
16025,1990-11-23,1.8,8,0.0,0,6.0,7.0,2.8,96.0,5.4,0.8,0.2
16026,1990-11-24,0.5,6,2.8,0,5.3,6.6,1.3,95.0,4.1,0.2,-2.8
16027,1990-11-25,0.0,0,0.0,0,4.7,6.3,3.4,82.0,4.5,0.4,-2.0
16028,1990-11-26,0.0,0,1.9,0,4.7,7.5,4.2,90.0,6.6,3.4,-0.6
16029,1990-11-27,0.0,0,6.6,0,4.0,6.9,3.8,86.0,8.1,-0.7,-4.8
16030,1990-11-28,0.0,0,0.0,0,5.3,6.6,3.7,83.0,4.5,3.2,0.0
16031,1990-11-29,4.4,8,0.0,0,5.7,6.8,2.7,90.0,4.3,1.8,1.1
16032,1990-11-30,0.0,0,3.9,0,4.0,5.5,1.2,77.0,6.0,-1.4,1.5
16033,1990-12-01,0.0,0,6.0,0,3.7,4.1,-0.6,72.0,0.8,-3.0,-6.7
16034,1990-12-02,0.0,7,0.0,0,5.7,6.2,0.8,97.0,1.6,0.0,-0.8
16035,1990-12-03,1.4,6,0.0,0,6.3,7.1,2.8,94.0,4.0,1.5,1.0
16036,1990-12-04,1.8,6,0.4,0,4.7,7.3,4.6,88.0,5.7,2.2,1.5
16037,1990-12-05,0.0,0,7.2,0,2.7,4.4,0.5,65.0,5.4,-2.0,-1.0
16038,1990-12-06,0.0,0,6.9,0,2.7,4.0,-2.8,81.0,1.0,-4.8,-6.2
16039,1990-12-07,0.0,0,6.7,0,3.0,3.7,-4.6,81.0,-1.0,-6.4,-9.0
16040,1990-12-08,0.0,0,0.0,0,4.7,4.0,-2.6,84.0,-0.2,-8.4,-10.5
16041,1990-12-09,0.0,7,0.0,0,4.7,4.3,0.8,66.0,1.0,-1.0,-2.5
16042,1990-12-10,16.6,7,0.0,0,6.7,5.4,-0.6,93.0,1.0,-1.2,-1.5
16043,1990-12-11,0.3,7,0.1,17,6.0,5.4,-0.6,94.0,0.2,-3.5,-5.0
16044,1990-12-12,11.5,7,1.4,17,6.0,6.2,0.9,94.0,3.0,-0.8,-1.5
16045,1990-12-13,0.2,7,0.0,17,6.0,6.4,2.2,88.0,2.6,0.8,-0.5
16046,1990-12-14,0.0,7,0.3,10,6.0,5.9,2.4,82.0,2.6,1.9,0.2
16047,1990-12-15,0.0,0,0.0,5,5.3,4.8,-1.0,84.0,2.3,-1.8,-2.0
16048,1990-12-16,0.0,0,0.0,3,5.0,4.9,-0.6,83.0,-0.2,-1.2,-2.5
16049,1990-12-17,0.0,7,1.5,3,5.3,4.9,-0.5,82.0,1.0,-1.8,-1.5
16050,1990-12-18,0.0,7,0.0,2,5.0,4.6,-1.0,82.0,-0.5,-2.1,-2.5
16051,1990-12-19,0.0,7,0.0,2,6.0,4.8,-0.9,84.0,0.5,-1.2,-1.9
16052,1990-12-20,4.0,7,0.0,1,5.7,5.4,0.4,87.0,1.6,-1.2,-2.5
16053,1990-12-21,4.6,8,0.0,4,6.3,6.0,0.0,98.0,1.2,-0.6,-1.2
16054,1990-12-22,0.2,6,0.0,2,6.0,7.4,3.0,97.0,3.5,0.0,0.0
16055,1990-12-23,0.0,0,0.0,1,5.7,7.8,3.8,98.0,4.7,2.7,1.2
16056,1990-12-24,0.0,6,0.0,0,5.3,7.0,2.8,93.0,4.4,2.2,2.5
16057,1990-12-25,10.0,6,0.0,0,6.3,6.5,1.2,97.0,2.4,0.0,0.5
16058,1990-12-26,9.4,6,2.4,0,5.0,7.3,4.6,87.0,6.3,0.6,0.2
16059,1990-12-27,1.7,6,1.6,0,5.0,7.3,4.8,82.0,7.7,3.1,2.5
16060,1990-12-28,6.5,6,3.8,0,4.7,6.5,3.6,84.0,5.8,1.2,-2.3
16061,1990-12-29,11.7,6,0.0,0,5.3,10.8,11.4,82.0,13.5,3.7,2.0
16062,1990-12-30,3.7,6,0.0,0,6.0,9.7,7.2,94.0,12.6,6.8,6.5
16063,1990-12-31,5.7,6,0.0,0,4.7,8.6,6.2,94.0,7.6,3.9,0.7
16064,1991-01-01,6.4,6,1.8,0,3.3,6.7,3.8,83.0,7.6,3.1,0.8
16065,1991-01-02,11.3,6,0.0,0,6.0,9.3,7.4,94.0,9.3,2.9,0.0
16066,1991-01-03,5.6,6,0.0,0,5.0,10.4,10.0,85.0,10.7,9.0,7.6
16067,1991-01-04,4.3,6,0.0,0,5.0,7.9,5.6,86.0,10.2,4.9,6.0
16068,1991-01-05,7.8,6,2.2,0,4.3,6.9,5.2,80.0,6.5,3.0,-0.3
16069,1991-01-06,1.9,6,2.9,0,4.7,6.3,4.8,71.0,7.4,2.8,0.0
16070,1991-01-07,4.0,6,0.0,0,4.7,8.4,6.9,82.0,9.0,3.6,1.0
16071,1991-01-08,2.5,6,0.5,0,4.0,7.8,6.4,80.0,8.2,4.0,0.0
16072,1991-01-09,7.4,6,0.0,0,3.3,8.8,8.0,81.0,10.6,5.5,1.0
16073,1991-01-10,11.5,6,0.0,0,5.0,9.5,9.3,76.0,16.0,6.0,2.5
16074,1991-01-11,10.5,6,0.0,0,5.0,9.5,9.1,82.0,9.5,5.9,4.5
16075,1991-01-12,0.0,0,0.2,0,4.3,7.2,4.8,82.0,9.2,4.0,2.5
16076,1991-01-13,0.0,0,0.3,0,5.0,6.0,2.4,80.0,4.5,1.4,0.0
16077,1991-01-14,0.0,0,1.4,0,3.3,4.2,1.3,62.0,3.2,-0.2,-1.5
16078,1991-01-15,0.0,0,7.5,0,3.0,2.8,1.0,42.0,3.8,-0.6,-2.2
16079,1991-01-16,0.0,0,7.4,0,3.0,3.3,-2.4,65.0,0.5,-4.0,-6.0
16080,1991-01-17,0.0,0,2.0,0,4.0,4.2,-3.0,86.0,0.0,-5.8,-8.2
16081,1991-01-18,0.0,0,2.3,0,4.3,4.7,-2.6,92.0,-1.8,-5.9,-6.0
16082,1991-01-19,1.7,7,0.0,0,5.7,5.6,-0.5,97.0,1.3,-2.7,-3.2
16083,1991-01-20,0.0,0,0.0,2,6.3,6.5,1.6,93.0,2.9,0.4,-0.5
16084,1991-01-21,1.1,6,0.0,0,6.3,6.4,1.5,94.0,1.7,0.5,-2.5
16085,1991-01-22,0.0,0,0.0,0,5.7,6.2,2.2,87.0,2.6,1.5,0.0
16086,1991-01-23,0.0,0,0.0,0,5.3,4.7,0.8,72.0,2.3,0.7,-0.2
16087,1991-01-24,0.0,0,0.0,0,5.7,4.9,0.6,75.0,2.2,-1.5,-0.5
16088,1991-01-25,0.0,0,5.7,0,4.3,5.1,0.3,82.0,2.6,-1.0,-3.0
16089,1991-01-26,0.0,0,0.0,0,5.7,4.7,-0.9,82.0,0.0,-1.2,-2.5
16090,1991-01-27,0.0,0,0.0,0,5.7,4.9,-0.2,82.0,0.4,-1.9,-2.8
16091,1991-01-28,0.0,0,2.4,0,4.0,4.1,-1.0,71.0,1.1,-1.8,-2.0
16092,1991-01-29,0.0,0,5.5,0,2.7,4.3,-2.2,82.0,0.6,-4.8,-7.8
16093,1991-01-30,0.0,0,6.5,0,3.3,4.0,-3.6,82.0,0.8,-5.4,-6.2
16094,1991-01-31,0.0,0,0.0,0,5.0,3.5,-6.1,85.0,-3.0,-8.1,-7.2
16095,1991-02-01,0.0,0,1.1,0,4.0,3.1,-5.4,77.0,-3.0,-8.5,-9.0
16096,1991-02-02,0.0,0,6.6,0,3.7,2.5,-4.8,57.0,-2.0,-7.0,-9.5
16097,1991-02-03,0.0,0,0.0,0,4.3,3.3,-2.2,64.0,-1.0,-5.2,-7.2
16098,1991-02-04,0.0,7,5.8,0,3.0,2.8,-2.2,54.0,1.0,-3.5,-5.7
16099,1991-02-05,0.0,7,3.4,0,5.3,3.5,-3.9,76.0,-1.5,-5.0,-7.0
16100,1991-02-06,0.0,0,2.7,0,4.0,1.7,-10.7,63.0,-5.0,-11.2,-12.6
16101,1991-02-07,2.0,7,3.9,0,4.3,2.5,-7.8,75.0,-5.9,-12.9,-14.7
16102,1991-02-08,2.5,7,1.8,3,4.3,2.9,-5.8,72.0,-1.5,-9.5,-12.5
16103,1991-02-09,8.0,7,0.9,6,5.3,3.8,-4.4,90.0,-2.5,-9.0,-15.0
16104,1991-02-10,6.0,7,1.0,15,6.0,4.1,-2.8,80.0,-0.8,-3.7,-5.5
16105,1991-02-11,0.5,7,0.0,17,6.7,4.5,-2.8,92.0,-1.8,-7.0,-10.5
16106,1991-02-12,0.8,7,0.7,17,6.3,4.7,-2.5,92.0,-0.4,-3.3,-7.8
16107,1991-02-13,0.0,7,2.3,18,5.3,4.1,-3.2,83.0,0.0,-4.3,-6.0
16108,1991-02-14,0.0,0,0.3,15,4.3,3.7,-5.5,90.0,-2.2,-8.2,-9.0
16109,1991-02-15,1.4,8,0.0,13,6.0,5.0,-1.4,91.0,-0.2,-5.8,-8.0
16110,1991-02-16,0.0,0,5.6,12,4.0,5.6,1.8,79.0,4.5,-0.9,-1.8
16111,1991-02-17,0.0,0,8.6,10,3.0,4.4,-0.8,76.0,2.2,-2.5,-8.0
16112,1991-02-18,0.0,0,6.8,8,3.3,3.8,-1.7,74.0,1.5,-4.6,-7.2
16113,1991-02-19,0.0,0,4.5,8,3.3,5.1,0.7,76.0,5.5,-1.5,-5.6
16114,1991-02-20,0.0,0,7.8,7,3.0,5.7,1.9,82.0,7.7,-3.2,-6.8
16115,1991-02-21,0.8,6,7.1,6,3.3,6.0,2.0,84.0,9.0,-1.6,-5.0
16116,1991-02-22,0.0,0,7.7,6,3.0,5.9,3.6,73.0,9.1,0.0,-3.0
16117,1991-02-23,0.0,0,1.7,3,3.3,7.0,5.9,74.0,10.0,-0.2,-3.5
16118,1991-02-24,0.0,0,9.1,1,2.3,7.1,4.8,83.0,12.8,0.2,-3.0
16119,1991-02-25,0.0,0,5.3,0,3.3,8.0,7.0,80.0,12.5,2.0,-1.6
16120,1991-02-26,0.0,0,7.8,0,3.0,8.5,7.2,83.0,11.6,5.0,0.0
16121,1991-02-27,0.3,6,7.6,0,4.0,7.2,5.0,81.0,9.1,3.4,-1.5
16122,1991-02-28,0.0,0,0.0,0,5.3,6.2,2.1,87.0,4.7,1.6,-0.5
16123,1991-03-01,0.0,0,1.9,0,5.0,6.5,4.6,77.0,7.1,2.0,0.6
16124,1991-03-02,5.4,6,0.9,0,5.3,8.3,5.0,93.0,9.0,1.8,-2.0
16125,1991-03-03,0.0,0,2.0,0,3.7,8.0,5.9,83.0,11.0,3.6,2.5
16126,1991-03-04,0.3,6,1.5,0,5.7,8.2,5.4,90.0,8.0,2.1,-1.5
16127,1991-03-05,0.5,6,1.8,0,5.3,9.2,7.4,89.0,11.5,4.0,1.6
16128,1991-03-06,0.0,0,3.6,0,5.0,9.8,11.0,77.0,13.8,6.0,3.0
16129,1991-03-07,0.0,0,1.1,0,5.3,8.5,10.2,70.0,12.3,7.6,6.3
16130,1991-03-08,0.0,0,2.1,0,4.3,9.0,9.2,76.0,12.5,7.7,6.0
16131,1991-03-09,2.4,6,0.0,0,5.3,10.3,9.4,86.0,12.0,5.9,2.0
16132,1991-03-10,0.0,0,6.7,0,4.0,8.8,8.8,78.0,15.7,6.1,3.0
16133,1991-03-11,0.0,0,0.1,0,4.0,10.4,8.8,89.0,12.2,4.3,0.0
16134,1991-03-12,0.0,0,8.9,0,3.0,9.7,9.4,81.0,13.8,2.3,-0.6
16135,1991-03-13,0.0,0,9.8,0,2.7,8.3,11.4,63.0,16.0,7.8,5.0
16136,1991-03-14,0.0,0,9.0,0,2.3,8.6,9.0,77.0,17.4,1.6,-1.5
16137,1991-03-15,0.3,6,4.0,0,4.7,10.1,11.6,74.0,18.3,4.5,1.6
16138,1991-03-16,0.0,0,8.3,0,3.0,8.5,8.4,77.0,17.5,4.3,0.6
16139,1991-03-17,0.0,0,1.3,0,4.0,8.9,9.9,76.0,14.0,4.2,0.4
16140,1991-03-18,0.0,6,1.0,0,5.0,8.7,8.0,78.0,13.5,4.0,3.5
