,MESS_DATUM,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK
26736,1974-01-27,-999.0,-999.0,3.4,7,0.6,418,8.0,2.7,700.1,-10.9,96.0,-7.6,-11.8
26737,1974-01-28,-999.0,-999.0,0.0,0,5.7,422,5.0,2.3,702.2,-7.8,69.0,-5.6,-12.9
26738,1974-01-29,-999.0,-999.0,0.0,0,0.0,420,7.3,2.9,701.4,-6.4,74.0,-3.3,-8.7
26739,1974-01-30,-999.0,-999.0,0.0,0,7.4,410,2.3,2.7,703.1,-7.4,76.0,-6.1,-8.9
26740,1974-01-31,-999.0,-999.0,0.1,7,3.1,405,5.7,2.7,703.5,-8.4,83.0,-6.8,-9.2
26741,1974-02-01,-999.0,-999.0,0.0,0,8.2,400,3.3,2.7,702.2,-7.4,77.0,-6.0,-9.2
26742,1974-02-02,-999.0,-999.0,0.0,0,7.0,395,3.7,2.8,700.7,-8.8,87.0,-7.6,-9.4
26743,1974-02-03,-999.0,-999.0,3.8,7,3.0,395,7.7,2.9,696.6,-8.9,93.0,-7.5,-9.8
26744,1974-02-04,-999.0,-999.0,5.4,7,0.0,400,8.0,2.7,694.3,-11.0,99.0,-8.9,-11.7
26745,1974-02-05,-999.0,-999.0,7.7,7,4.4,408,6.7,2.5,688.6,-10.9,95.0,-9.9,-12.8
26746,1974-02-06,-999.0,-999.0,11.6,7,0.0,420,8.0,2.8,673.8,-12.5,99.0,-7.8,-16.6
26747,1974-02-07,-999.0,-999.0,20.4,7,0.0,435,8.0,1.6,677.5,-17.1,98.0,-16.0,-18.4
26748,1974-02-08,-999.0,-999.0,12.0,7,2.1,455,6.3,1.7,693.7,-14.6,89.0,-12.0,-17.6
26749,1974-02-09,-999.0,-999.0,0.2,7,0.0,470,7.3,3.1,700.3,-8.3,93.0,-7.8,-12.0
26750,1974-02-10,-999.0,-999.0,0.0,0,8.8,470,3.3,2.8,703.8,-5.0,72.0,-2.7,-9.3
26751,1974-02-11,-999.0,-999.0,0.0,0,7.2,470,2.7,2.0,697.9,-3.8,41.0,-0.8,-5.6
26752,1974-02-12,-999.0,-999.0,0.0,0,5.4,460,5.7,3.1,692.7,-8.1,89.0,-4.6,-8.6
26753,1974-02-13,-999.0,-999.0,0.6,7,5.6,450,4.3,2.9,689.1,-8.7,92.0,-8.3,-9.3
26754,1974-02-14,-999.0,-999.0,3.1,7,0.0,440,8.0,2.8,693.8,-10.4,99.0,-8.7,-10.9
26755,1974-02-15,-999.0,-999.0,0.0,0,9.6,440,1.3,2.4,692.9,-9.8,81.0,-7.8,-11.4
26756,1974-02-16,-999.0,-999.0,0.0,0,8.8,430,3.0,2.4,692.9,-9.8,82.0,-9.0,-11.1
26757,1974-02-17,-999.0,-999.0,0.0,0,0.5,425,5.0,2.4,697.4,-8.0,71.0,-6.8,-10.0
26758,1974-02-18,-999.0,-999.0,0.0,0,1.7,420,7.3,3.1,697.7,-5.9,78.0,-4.8,-7.9
26759,1974-02-19,-999.0,-999.0,6.4,7,5.4,420,7.0,2.8,692.6,-8.4,85.0,-5.7,-9.1
26760,1974-02-20,-999.0,-999.0,0.4,7,0.0,425,5.3,2.8,699.0,-9.8,94.0,-8.0,-11.3
26761,1974-02-21,-999.0,-999.0,0.6,7,5.6,425,6.7,1.5,703.4,-9.5,53.0,-7.9,-11.0
26762,1974-02-22,-999.0,-999.0,10.4,7,0.0,420,7.3,3.1,700.1,-8.8,97.0,-8.2,-10.8
26763,1974-02-23,-999.0,-999.0,23.3,7,0.0,427,8.0,2.4,696.7,-12.8,99.0,-8.9,-14.4
26764,1974-02-24,-999.0,-999.0,6.1,7,0.0,485,8.0,2.1,701.0,-14.0,99.0,-13.0,-14.7
26765,1974-02-25,-999.0,-999.0,2.0,7,5.7,490,6.3,1.9,700.9,-15.4,97.0,-13.2,-16.8
26766,1974-02-26,-999.0,-999.0,0.4,7,1.9,480,5.3,1.6,699.0,-16.2,93.0,-14.3,-17.9
26767,1974-02-27,-999.0,-999.0,0.0,0,9.8,470,0.3,1.6,699.8,-13.0,71.0,-11.8,-16.2
26768,1974-02-28,-999.0,-999.0,0.0,0,4.1,455,3.7,1.7,698.1,-11.2,66.0,-9.0,-13.3
26769,1974-03-01,-999.0,-999.0,1.9,7,6.9,445,6.0,1.9,692.5,-12.6,85.0,-10.5,-13.9
26770,1974-03-02,-999.0,-999.0,5.5,7,0.0,440,6.7,1.9,691.9,-15.4,93.0,-12.4,-16.4
26771,1974-03-03,-999.0,-999.0,0.0,0,7.2,450,5.0,1.6,693.5,-14.0,80.0,-12.6,-16.7
26772,1974-03-04,-999.0,-999.0,16.6,7,0.2,450,7.3,2.5,692.3,-10.6,93.0,-9.5,-14.0
26773,1974-03-05,-999.0,-999.0,5.9,7,0.0,460,8.0,2.5,694.7,-12.3,99.0,-9.3,-13.9
26774,1974-03-06,-999.0,-999.0,10.2,7,0.0,460,8.0,2.0,698.9,-13.2,96.0,-11.4,-16.6
26775,1974-03-07,-999.0,-999.0,0.0,0,10.8,465,0.3,1.3,702.2,-11.0,48.0,-9.5,-12.3
26776,1974-03-08,-999.0,-999.0,0.0,0,10.5,455,1.0,1.5,699.1,-10.3,53.0,-8.6,-12.4
26777,1974-03-09,-999.0,-999.0,0.6,7,3.2,445,3.0,2.0,699.0,-12.4,84.0,-9.7,-14.0
26778,1974-03-10,-999.0,-999.0,1.3,7,0.0,435,5.7,2.1,700.1,-13.0,95.0,-10.7,-13.5
26779,1974-03-11,-999.0,-999.0,0.0,0,6.8,430,4.3,2.3,703.5,-11.1,86.0,-9.0,-13.4
26780,1974-03-12,-999.0,-999.0,0.1,7,6.2,430,4.3,2.0,703.7,-9.3,64.0,-7.0,-12.5
26781,1974-03-13,-999.0,-999.0,0.4,7,5.4,430,7.0,2.5,700.3,-9.0,80.0,-6.5,-11.3
26782,1974-03-14,-999.0,-999.0,13.4,7,1.8,425,8.0,3.1,696.5,-9.7,99.0,-7.4,-10.8
26783,1974-03-15,-999.0,-999.0,1.6,7,6.4,435,5.7,2.0,694.5,-13.1,92.0,-10.8,-15.8
26784,1974-03-16,-999.0,-999.0,16.7,7,1.2,435,8.0,3.1,693.9,-7.6,91.0,-7.0,-13.1
26785,1974-03-17,-999.0,-999.0,10.5,7,0.0,448,8.0,4.1,699.3,-5.4,100.0,-4.7,-7.8
26786,1974-03-18,-999.0,-999.0,0.0,0,3.3,460,6.7,3.9,699.8,-3.2,80.0,-2.5,-5.8
26787,1974-03-19,-999.0,-999.0,0.0,0,2.8,455,7.0,3.6,701.1,-4.0,80.0,-2.4,-5.4
26788,1974-03-20,-999.0,-999.0,0.0,0,4.6,450,4.7,3.9,704.7,-3.3,82.0,-1.4,-6.4
26789,1974-03-21,-999.0,-999.0,0.0,0,8.7,445,4.0,3.5,710.9,0.3,56.0,2.3,-4.3
26790,1974-03-22,-999.0,-999.0,0.0,0,9.6,440,3.7,2.7,708.6,-1.0,45.0,1.2,-1.9
26791,1974-03-23,-999.0,-999.0,0.0,0,0.3,435,7.3,3.3,705.7,-3.8,72.0,-1.4,-5.0
26792,1974-03-24,-999.0,-999.0,0.0,0,10.3,430,5.0,3.6,705.8,-5.2,87.0,-3.5,-7.4
26793,1974-03-25,-999.0,-999.0,0.0,0,7.3,430,6.0,3.2,704.2,-5.1,74.0,-2.4,-6.8
26794,1974-03-26,-999.0,-999.0,0.0,0,2.8,425,6.7,3.3,702.2,-5.0,79.0,-3.4,-7.7
26795,1974-03-27,-999.0,-999.0,0.9,7,3.7,425,7.0,4.1,701.9,-3.9,92.0,-2.2,-5.8
26796,1974-03-28,-999.0,-999.0,0.0,0,7.7,425,3.7,3.5,702.2,-5.7,87.0,-3.3,-6.8
26797,1974-03-29,-999.0,-999.0,0.0,0,9.1,425,2.3,3.2,704.5,-5.2,77.0,-2.1,-7.9
26798,1974-03-30,-999.0,-999.0,0.0,7,2.2,425,5.7,3.5,707.7,-3.8,75.0,-0.7,-5.1
26799,1974-03-31,-999.0,-999.0,5.9,7,0.5,420,7.7,4.3,704.9,-4.8,97.0,-2.8,-5.7
26800,1974-04-01,-999.0,-999.0,1.2,7,2.1,420,5.7,3.9,700.7,-6.0,94.0,-2.6,-7.2
26801,1974-04-02,-999.0,-999.0,0.0,0,5.6,420,2.0,3.2,703.1,-6.2,84.0,-2.6,-8.9
26802,1974-04-03,-999.0,-999.0,0.0,0,10.6,420,3.3,2.7,705.9,-4.1,59.0,-1.5,-7.4
26803,1974-04-04,-999.0,-999.0,0.0,0,10.0,420,3.7,3.1,703.5,-4.5,67.0,-1.1,-5.8
26804,1974-04-05,-999.0,-999.0,1.6,7,2.1,420,7.7,3.7,700.6,-6.5,96.0,-4.3,-7.4
26805,1974-04-06,-999.0,-999.0,0.1,7,7.3,422,3.3,3.2,704.5,-7.0,86.0,-2.8,-8.2
26806,1974-04-07,-999.0,-999.0,0.8,7,6.9,420,5.7,3.1,705.7,-7.1,82.0,-5.4,-8.3
26807,1974-04-08,-999.0,-999.0,0.0,0,8.0,420,4.0,2.8,705.0,-6.4,78.0,-2.9,-8.8
26808,1974-04-09,-999.0,-999.0,0.0,0,12.9,420,0.3,2.9,704.6,-3.1,59.0,-0.7,-5.5
26809,1974-04-10,-999.0,-999.0,0.0,0,10.6,410,2.7,2.9,699.3,-4.3,62.0,-1.9,-5.8
26810,1974-04-11,-999.0,-999.0,1.0,7,3.9,410,7.3,3.1,693.7,-5.7,77.0,-3.4,-6.4
26811,1974-04-12,-999.0,-999.0,0.2,7,2.2,410,5.7,3.9,694.5,-5.2,94.0,-4.3,-7.2
26812,1974-04-13,-999.0,-999.0,0.0,0,10.5,410,5.0,4.3,697.1,-4.3,95.0,-1.9,-6.3
26813,1974-04-14,-999.0,-999.0,0.9,7,4.7,410,6.3,3.2,694.7,-9.4,95.0,-4.5,-13.3
26814,1974-04-15,-999.0,-999.0,27.9,7,6.0,410,5.7,1.9,693.3,-12.9,80.0,-11.4,-14.5
26815,1974-04-16,-999.0,-999.0,31.5,7,0.0,440,8.0,2.0,694.5,-14.8,99.0,-12.7,-15.6
26816,1974-04-17,-999.0,-999.0,26.4,7,0.2,520,8.0,2.0,696.5,-14.8,99.0,-13.3,-15.8
26817,1974-04-18,-999.0,-999.0,3.8,7,1.9,560,8.0,2.1,698.7,-14.2,99.0,-11.4,-17.4
26818,1974-04-19,-999.0,-999.0,0.4,7,12.6,565,2.3,1.9,703.7,-11.6,79.0,-8.5,-15.6
26819,1974-04-20,-999.0,-999.0,0.0,0,11.5,550,5.0,1.7,704.7,-9.1,58.0,-7.5,-10.7
26820,1974-04-21,-999.0,-999.0,2.5,7,0.1,520,8.0,2.9,701.5,-9.7,99.0,-8.6,-10.9
26821,1974-04-22,-999.0,-999.0,0.4,7,6.1,495,6.7,2.7,702.6,-9.6,91.0,-6.6,-11.5
26822,1974-04-23,-999.0,-999.0,4.7,7,9.0,485,5.3,2.5,702.7,-8.5,77.0,-5.9,-11.0
26823,1974-04-24,-999.0,-999.0,12.1,7,0.0,480,8.0,2.8,697.5,-10.5,99.0,-7.2,-11.4
26824,1974-04-25,-999.0,-999.0,8.7,7,1.4,485,8.0,3.1,692.6,-9.5,96.0,-5.8,-12.0
