Jahr,Monat,Unternehmen_Id,Unternehmensbeschreibung,Umsatz in millionen
2011,11,WZ08-563,Ausschank von Getränken,104.3
2011,11,WZ08-561-01,Gaststättengewerbe,98.0
2011,11,WZ08-55-01,Gastgewerbe,94.7
2011,12,WZ08-55,Beherbergung,90.4
2011,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.9
2011,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,64.8
2011,12,WZ08-553,Campingplätze,35.9
2011,12,WZ08-559,Sonstige Beherbergungsstätten,95.2
2011,12,WZ08-56,Gastronomie,108.7
2011,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.2
2011,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.5
2011,12,WZ08-563,Ausschank von Getränken,127.4
2011,12,WZ08-561-01,Gaststättengewerbe,112.2
2011,12,WZ08-55-01,Gastgewerbe,101.7
2012,1,WZ08-55,Beherbergung,74.2
2012,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",74.3
2012,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,60.3
2012,1,WZ08-553,Campingplätze,105.1
2012,1,WZ08-559,Sonstige Beherbergungsstätten,92.8
2012,1,WZ08-56,Gastronomie,86.4
2012,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",86.1
2012,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.4
2012,1,WZ08-563,Ausschank von Getränken,94.6
2012,1,WZ08-561-01,Gaststättengewerbe,87.2
2012,1,WZ08-55-01,Gastgewerbe,81.8
2012,2,WZ08-55,Beherbergung,78.9
2012,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",79.9
2012,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,66.2
2012,2,WZ08-553,Campingplätze,54.2
2012,2,WZ08-559,Sonstige Beherbergungsstätten,88.1
2012,2,WZ08-56,Gastronomie,86.0
2012,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",84.1
2012,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.2
2012,2,WZ08-563,Ausschank von Getränken,95.5
2012,2,WZ08-561-01,Gaststättengewerbe,85.5
2012,2,WZ08-55-01,Gastgewerbe,83.3
2012,3,WZ08-55,Beherbergung,90.7
2012,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",91.6
2012,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,76.0
2012,3,WZ08-553,Campingplätze,88.2
2012,3,WZ08-559,Sonstige Beherbergungsstätten,94.3
2012,3,WZ08-56,Gastronomie,98.2
2012,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",98.4
2012,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.6
2012,3,WZ08-563,Ausschank von Getränken,106.0
2012,3,WZ08-561-01,Gaststättengewerbe,99.3
2012,3,WZ08-55-01,Gastgewerbe,95.4
2012,4,WZ08-55,Beherbergung,93.5
2012,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.8
2012,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,96.3
2012,4,WZ08-553,Campingplätze,120.2
2012,4,WZ08-559,Sonstige Beherbergungsstätten,94.8
2012,4,WZ08-56,Gastronomie,98.0
2012,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",99.7
2012,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,87.5
2012,4,WZ08-563,Ausschank von Getränken,110.3
2012,4,WZ08-561-01,Gaststättengewerbe,101.0
2012,4,WZ08-55-01,Gastgewerbe,96.3
2012,5,WZ08-55,Beherbergung,111.6
2012,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.4
2012,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,114.8
2012,5,WZ08-553,Campingplätze,118.7
2012,5,WZ08-559,Sonstige Beherbergungsstätten,100.6
2012,5,WZ08-56,Gastronomie,106.6
2012,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",109.1
2012,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.3
2012,5,WZ08-563,Ausschank von Getränken,117.7
2012,5,WZ08-561-01,Gaststättengewerbe,110.1
2012,5,WZ08-55-01,Gastgewerbe,108.5
2012,6,WZ08-55,Beherbergung,108.3
2012,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",107.1
2012,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,122.9
2012,6,WZ08-553,Campingplätze,128.4
2012,6,WZ08-559,Sonstige Beherbergungsstätten,102.3
2012,6,WZ08-56,Gastronomie,103.5
2012,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",104.9
2012,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.0
2012,6,WZ08-563,Ausschank von Getränken,114.2
2012,6,WZ08-561-01,Gaststättengewerbe,106.1
2012,6,WZ08-55-01,Gastgewerbe,105.4
2012,7,WZ08-55,Beherbergung,108.9
2012,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.6
2012,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,143.3
2012,7,WZ08-553,Campingplätze,183.0
2012,7,WZ08-559,Sonstige Beherbergungsstätten,99.9
2012,7,WZ08-56,Gastronomie,106.9
2012,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.9
2012,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.9
2012,7,WZ08-563,Ausschank von Getränken,113.5
2012,7,WZ08-561-01,Gaststättengewerbe,111.2
2012,7,WZ08-55-01,Gastgewerbe,107.6
2012,8,WZ08-55,Beherbergung,111.6
2012,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",108.2
2012,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,148.9
2012,8,WZ08-553,Campingplätze,197.7
2012,8,WZ08-559,Sonstige Beherbergungsstätten,92.7
2012,8,WZ08-56,Gastronomie,107.1
2012,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",111.2
2012,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.0
2012,8,WZ08-563,Ausschank von Getränken,119.2
2012,8,WZ08-561-01,Gaststättengewerbe,112.2
2012,8,WZ08-55-01,Gastgewerbe,108.8
2012,9,WZ08-55,Beherbergung,119.8
2012,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",120.2
2012,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,120.8
2012,9,WZ08-553,Campingplätze,109.8
2012,9,WZ08-559,Sonstige Beherbergungsstätten,92.4
2012,9,WZ08-56,Gastronomie,107.2
2012,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.8
2012,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.4
2012,9,WZ08-563,Ausschank von Getränken,116.9
2012,9,WZ08-561-01,Gaststättengewerbe,109.8
2012,9,WZ08-55-01,Gastgewerbe,111.9
2012,10,WZ08-55,Beherbergung,109.4
2012,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.7
2012,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,111.7
2012,10,WZ08-553,Campingplätze,80.8
2012,10,WZ08-559,Sonstige Beherbergungsstätten,104.8
2012,10,WZ08-56,Gastronomie,102.9
2012,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",103.6
2012,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.3
2012,10,WZ08-563,Ausschank von Getränken,114.4
2012,10,WZ08-561-01,Gaststättengewerbe,104.9
2012,10,WZ08-55-01,Gastgewerbe,105.4
2012,11,WZ08-55,Beherbergung,90.7
2012,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.8
2012,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,68.4
2012,11,WZ08-553,Campingplätze,40.7
2012,11,WZ08-559,Sonstige Beherbergungsstätten,102.3
2012,11,WZ08-56,Gastronomie,96.8
2012,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",95.4
2012,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.9
2012,11,WZ08-563,Ausschank von Getränken,105.2
2012,11,WZ08-561-01,Gaststättengewerbe,96.6
2012,11,WZ08-55-01,Gastgewerbe,94.4
2012,12,WZ08-55,Beherbergung,91.0
2012,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",93.0
2012,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,71.9
2012,12,WZ08-553,Campingplätze,41.1
2012,12,WZ08-559,Sonstige Beherbergungsstätten,92.2
2012,12,WZ08-56,Gastronomie,108.1
2012,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.5
2012,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.8
2012,12,WZ08-563,Ausschank von Getränken,128.9
2012,12,WZ08-561-01,Gaststättengewerbe,112.8
2012,12,WZ08-55-01,Gastgewerbe,101.6
2013,1,WZ08-55,Beherbergung,74.6
2013,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",75.2
2013,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,54.7
2013,1,WZ08-553,Campingplätze,103.5
2013,1,WZ08-559,Sonstige Beherbergungsstätten,92.9
2013,1,WZ08-56,Gastronomie,84.0
2013,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",83.2
2013,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.0
2013,1,WZ08-563,Ausschank von Getränken,85.4
2013,1,WZ08-561-01,Gaststättengewerbe,83.4
2013,1,WZ08-55-01,Gastgewerbe,80.3
2013,2,WZ08-55,Beherbergung,76.2
2013,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",77.7
2013,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,58.9
2013,2,WZ08-553,Campingplätze,48.7
2013,2,WZ08-559,Sonstige Beherbergungsstätten,85.2
2013,2,WZ08-56,Gastronomie,82.5
2013,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",80.9
2013,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.1
2013,2,WZ08-563,Ausschank von Getränken,86.8
2013,2,WZ08-561-01,Gaststättengewerbe,81.7
2013,2,WZ08-55-01,Gastgewerbe,79.9
2013,3,WZ08-55,Beherbergung,87.3
2013,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.2
2013,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,74.4
2013,3,WZ08-553,Campingplätze,79.9
2013,3,WZ08-559,Sonstige Beherbergungsstätten,89.7
2013,3,WZ08-56,Gastronomie,95.6
2013,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.5
2013,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.2
2013,3,WZ08-563,Ausschank von Getränken,101.8
2013,3,WZ08-561-01,Gaststättengewerbe,97.1
2013,3,WZ08-55-01,Gastgewerbe,92.3
2013,4,WZ08-55,Beherbergung,94.5
2013,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.4
2013,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,81.9
2013,4,WZ08-553,Campingplätze,87.2
2013,4,WZ08-559,Sonstige Beherbergungsstätten,96.5
2013,4,WZ08-56,Gastronomie,96.0
2013,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
2013,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.1
2013,4,WZ08-563,Ausschank von Getränken,101.1
2013,4,WZ08-561-01,Gaststättengewerbe,96.8
2013,4,WZ08-55-01,Gastgewerbe,95.4
2013,5,WZ08-55,Beherbergung,102.8
2013,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",102.4
2013,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,108.4
2013,5,WZ08-553,Campingplätze,106.1
2013,5,WZ08-559,Sonstige Beherbergungsstätten,98.6
2013,5,WZ08-56,Gastronomie,104.0
2013,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",107.0
2013,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,91.8
2013,5,WZ08-563,Ausschank von Getränken,112.2
2013,5,WZ08-561-01,Gaststättengewerbe,107.6
2013,5,WZ08-55-01,Gastgewerbe,103.6
2013,6,WZ08-55,Beherbergung,105.5
2013,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.1
2013,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,111.0
2013,6,WZ08-553,Campingplätze,110.1
2013,6,WZ08-559,Sonstige Beherbergungsstätten,100.3
2013,6,WZ08-56,Gastronomie,103.9
2013,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",105.8
2013,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.0
2013,6,WZ08-563,Ausschank von Getränken,107.0
2013,6,WZ08-561-01,Gaststättengewerbe,106.0
2013,6,WZ08-55-01,Gastgewerbe,104.6
2013,7,WZ08-55,Beherbergung,109.0
2013,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",104.9
2013,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,154.4
2013,7,WZ08-553,Campingplätze,187.5
2013,7,WZ08-559,Sonstige Beherbergungsstätten,98.4
2013,7,WZ08-56,Gastronomie,107.0
2013,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",110.8
2013,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.5
2013,7,WZ08-563,Ausschank von Getränken,107.5
2013,7,WZ08-561-01,Gaststättengewerbe,110.5
2013,7,WZ08-55-01,Gastgewerbe,107.8
2013,8,WZ08-55,Beherbergung,111.7
2013,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",108.4
2013,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,148.2
2013,8,WZ08-553,Campingplätze,192.0
2013,8,WZ08-559,Sonstige Beherbergungsstätten,89.5
2013,8,WZ08-56,Gastronomie,106.6
2013,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",112.5
2013,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.1
2013,8,WZ08-563,Ausschank von Getränken,114.4
2013,8,WZ08-561-01,Gaststättengewerbe,112.7
2013,8,WZ08-55-01,Gastgewerbe,108.6
2013,9,WZ08-55,Beherbergung,116.7
2013,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.8
2013,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,119.9
2013,9,WZ08-553,Campingplätze,106.2
2013,9,WZ08-559,Sonstige Beherbergungsstätten,95.0
2013,9,WZ08-56,Gastronomie,104.9
2013,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",106.3
2013,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.8
2013,9,WZ08-563,Ausschank von Getränken,109.6
2013,9,WZ08-561-01,Gaststättengewerbe,106.8
2013,9,WZ08-55-01,Gastgewerbe,109.6
2013,10,WZ08-55,Beherbergung,112.0
2013,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.8
2013,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,110.1
2013,10,WZ08-553,Campingplätze,71.6
2013,10,WZ08-559,Sonstige Beherbergungsstätten,104.0
2013,10,WZ08-56,Gastronomie,102.3
2013,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",102.4
2013,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.9
2013,10,WZ08-563,Ausschank von Getränken,107.9
2013,10,WZ08-561-01,Gaststättengewerbe,103.1
2013,10,WZ08-55-01,Gastgewerbe,106.1
2013,11,WZ08-55,Beherbergung,89.6
2013,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",91.9
2013,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,62.0
2013,11,WZ08-553,Campingplätze,41.3
2013,11,WZ08-559,Sonstige Beherbergungsstätten,103.5
2013,11,WZ08-56,Gastronomie,96.7
2013,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",95.7
2013,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.4
2013,11,WZ08-563,Ausschank von Getränken,99.7
2013,11,WZ08-561-01,Gaststättengewerbe,96.2
2013,11,WZ08-55-01,Gastgewerbe,93.9
2013,12,WZ08-55,Beherbergung,88.7
2013,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",90.9
2013,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,65.9
2013,12,WZ08-553,Campingplätze,38.8
2013,12,WZ08-559,Sonstige Beherbergungsstätten,95.1
2013,12,WZ08-56,Gastronomie,105.9
2013,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.1
2013,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.6
2013,12,WZ08-563,Ausschank von Getränken,118.3
2013,12,WZ08-561-01,Gaststättengewerbe,109.2
2013,12,WZ08-55-01,Gastgewerbe,99.2
2014,1,WZ08-55,Beherbergung,74.4
2014,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",74.8
2014,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,55.9
2014,1,WZ08-553,Campingplätze,105.9
2014,1,WZ08-559,Sonstige Beherbergungsstätten,101.4
2014,1,WZ08-56,Gastronomie,85.5
2014,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",85.2
2014,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.5
2014,1,WZ08-563,Ausschank von Getränken,85.5
2014,1,WZ08-561-01,Gaststättengewerbe,85.2
2014,1,WZ08-55-01,Gastgewerbe,81.2
2014,2,WZ08-55,Beherbergung,75.2
2014,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",76.2
2014,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,62.3
2014,2,WZ08-553,Campingplätze,54.0
2014,2,WZ08-559,Sonstige Beherbergungsstätten,93.1
2014,2,WZ08-56,Gastronomie,84.7
2014,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",82.8
2014,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.7
2014,2,WZ08-563,Ausschank von Getränken,85.1
2014,2,WZ08-561-01,Gaststättengewerbe,83.1
2014,2,WZ08-55-01,Gastgewerbe,81.0
2014,3,WZ08-55,Beherbergung,86.5
2014,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",87.8
2014,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,71.6
2014,3,WZ08-553,Campingplätze,67.1
2014,3,WZ08-559,Sonstige Beherbergungsstätten,95.5
2014,3,WZ08-56,Gastronomie,96.4
2014,3,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
2014,3,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,96.7
2014,3,WZ08-563,Ausschank von Getränken,96.9
2014,3,WZ08-561-01,Gaststättengewerbe,96.3
2014,3,WZ08-55-01,Gastgewerbe,92.6
2014,4,WZ08-55,Beherbergung,90.6
2014,4,WZ08-551,"Hotels, Gasthöfe und Pensionen",89.9
2014,4,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,96.0
2014,4,WZ08-553,Campingplätze,107.0
2014,4,WZ08-559,Sonstige Beherbergungsstätten,100.3
2014,4,WZ08-56,Gastronomie,95.2
2014,4,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
2014,4,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.4
2014,4,WZ08-563,Ausschank von Getränken,99.7
2014,4,WZ08-561-01,Gaststättengewerbe,96.6
2014,4,WZ08-55-01,Gastgewerbe,93.4
2014,5,WZ08-55,Beherbergung,111.1
2014,5,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.8
2014,5,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,106.9
2014,5,WZ08-553,Campingplätze,90.4
2014,5,WZ08-559,Sonstige Beherbergungsstätten,103.6
2014,5,WZ08-56,Gastronomie,105.2
2014,5,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",107.1
2014,5,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.0
2014,5,WZ08-563,Ausschank von Getränken,111.4
2014,5,WZ08-561-01,Gaststättengewerbe,107.7
2014,5,WZ08-55-01,Gastgewerbe,107.5
2014,6,WZ08-55,Beherbergung,106.8
2014,6,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.5
2014,6,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,118.8
2014,6,WZ08-553,Campingplätze,141.8
2014,6,WZ08-559,Sonstige Beherbergungsstätten,101.1
2014,6,WZ08-56,Gastronomie,101.8
2014,6,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",102.6
2014,6,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.5
2014,6,WZ08-563,Ausschank von Getränken,106.6
2014,6,WZ08-561-01,Gaststättengewerbe,103.1
2014,6,WZ08-55-01,Gastgewerbe,103.7
2014,7,WZ08-55,Beherbergung,109.5
2014,7,WZ08-551,"Hotels, Gasthöfe und Pensionen",106.7
2014,7,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,138.4
2014,7,WZ08-553,Campingplätze,177.1
2014,7,WZ08-559,Sonstige Beherbergungsstätten,101.1
2014,7,WZ08-56,Gastronomie,106.3
2014,7,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.6
2014,7,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.2
2014,7,WZ08-563,Ausschank von Getränken,107.8
2014,7,WZ08-561-01,Gaststättengewerbe,108.5
2014,7,WZ08-55-01,Gastgewerbe,107.6
2014,8,WZ08-55,Beherbergung,113.8
2014,8,WZ08-551,"Hotels, Gasthöfe und Pensionen",110.3
2014,8,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,150.8
2014,8,WZ08-553,Campingplätze,193.0
2014,8,WZ08-559,Sonstige Beherbergungsstätten,91.6
2014,8,WZ08-56,Gastronomie,107.3
2014,8,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",112.3
2014,8,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.9
2014,8,WZ08-563,Ausschank von Getränken,116.4
2014,8,WZ08-561-01,Gaststättengewerbe,112.8
2014,8,WZ08-55-01,Gastgewerbe,109.9
2014,9,WZ08-55,Beherbergung,121.2
2014,9,WZ08-551,"Hotels, Gasthöfe und Pensionen",121.8
2014,9,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,121.1
2014,9,WZ08-553,Campingplätze,103.1
2014,9,WZ08-559,Sonstige Beherbergungsstätten,97.1
2014,9,WZ08-56,Gastronomie,104.5
2014,9,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",104.7
2014,9,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.2
2014,9,WZ08-563,Ausschank von Getränken,108.7
2014,9,WZ08-561-01,Gaststättengewerbe,105.2
2014,9,WZ08-55-01,Gastgewerbe,111.0
2014,10,WZ08-55,Beherbergung,112.2
2014,10,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.8
2014,10,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,113.7
2014,10,WZ08-553,Campingplätze,72.2
2014,10,WZ08-559,Sonstige Beherbergungsstätten,106.0
2014,10,WZ08-56,Gastronomie,104.4
2014,10,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",104.3
2014,10,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,103.1
2014,10,WZ08-563,Ausschank von Getränken,109.0
2014,10,WZ08-561-01,Gaststättengewerbe,104.8
2014,10,WZ08-55-01,Gastgewerbe,107.4
2014,11,WZ08-55,Beherbergung,92.4
2014,11,WZ08-551,"Hotels, Gasthöfe und Pensionen",94.7
2014,11,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,68.2
2014,11,WZ08-553,Campingplätze,41.0
2014,11,WZ08-559,Sonstige Beherbergungsstätten,104.0
2014,11,WZ08-56,Gastronomie,97.1
2014,11,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.1
2014,11,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,100.2
2014,11,WZ08-563,Ausschank von Getränken,97.2
2014,11,WZ08-561-01,Gaststättengewerbe,96.2
2014,11,WZ08-55-01,Gastgewerbe,95.3
2014,12,WZ08-55,Beherbergung,90.4
2014,12,WZ08-551,"Hotels, Gasthöfe und Pensionen",92.5
2014,12,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,70.3
2014,12,WZ08-553,Campingplätze,40.6
2014,12,WZ08-559,Sonstige Beherbergungsstätten,97.7
2014,12,WZ08-56,Gastronomie,107.6
2014,12,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",109.3
2014,12,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,100.5
2014,12,WZ08-563,Ausschank von Getränken,113.3
2014,12,WZ08-561-01,Gaststättengewerbe,109.7
2014,12,WZ08-55-01,Gastgewerbe,101.0
2015,1,WZ08-55,Beherbergung,75.1
2015,1,WZ08-551,"Hotels, Gasthöfe und Pensionen",75.2
2015,1,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,65.0
2015,1,WZ08-553,Campingplätze,99.8
2015,1,WZ08-559,Sonstige Beherbergungsstätten,99.3
2015,1,WZ08-56,Gastronomie,85.1
2015,1,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",83.8
2015,1,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,89.1
2015,1,WZ08-563,Ausschank von Getränken,85.6
2015,1,WZ08-561-01,Gaststättengewerbe,84.0
2015,1,WZ08-55-01,Gastgewerbe,81.4
2015,2,WZ08-55,Beherbergung,78.0
2015,2,WZ08-551,"Hotels, Gasthöfe und Pensionen",78.6
2015,2,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,71.6
2015,2,WZ08-553,Campingplätze,59.2
2015,2,WZ08-559,Sonstige Beherbergungsstätten,90.8
2015,2,WZ08-56,Gastronomie,83.6
2015,2,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",81.7
2015,2,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,90.2
2015,2,WZ08-563,Ausschank von Getränken,81.5
2015,2,WZ08-561-01,Gaststättengewerbe,81.7
2015,2,WZ08-55-01,Gastgewerbe,81.5
2015,3,WZ08-55,Beherbergung,88.8
2015,3,WZ08-551,"Hotels, Gasthöfe und Pensionen",89.4
2015,3,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,83.6
