Jahr,Monat,Unternehmen_Id,Unternehmensbeschreibung,UMS002__Umsatz__2015=100
1996,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","157,7"
1996,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"99,4"
1996,November,WZ08-563,Ausschank von Getraenken,"224,5"
1996,November,WZ08-561-01,Gaststaettengewerbe,"167,0"
1996,November,WZ08-55-01,Gastgewerbe,"133,0"
1996,Dezember,WZ08-55,Beherbergung,"104,9"
1996,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","106,3"
1996,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"91,2"
1996,Dezember,WZ08-553,Campingplaetze,"38,9"
1996,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"105,9"
1996,Dezember,WZ08-56,Gastronomie,"166,1"
1996,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","174,6"
1996,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,8"
1996,Dezember,WZ08-563,Ausschank von Getraenken,"245,8"
1996,Dezember,WZ08-561-01,Gaststaettengewerbe,"184,5"
1996,Dezember,WZ08-55-01,Gastgewerbe,"141,1"
1997,Januar,WZ08-55,Beherbergung,"88,3"
1997,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","88,3"
1997,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"89,5"
1997,Januar,WZ08-553,Campingplaetze,"66,9"
1997,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"94,9"
1997,Januar,WZ08-56,Gastronomie,"138,6"
1997,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","141,3"
1997,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,7"
1997,Januar,WZ08-563,Ausschank von Getraenken,"204,2"
1997,Januar,WZ08-561-01,Gaststaettengewerbe,"150,2"
1997,Januar,WZ08-55-01,Gastgewerbe,"118,2"
1997,Februar,WZ08-55,Beherbergung,"89,8"
1997,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","89,9"
1997,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"92,3"
1997,Februar,WZ08-553,Campingplaetze,"58,1"
1997,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"95,4"
1997,Februar,WZ08-56,Gastronomie,"138,3"
1997,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","140,8"
1997,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"89,8"
1997,Februar,WZ08-563,Ausschank von Getraenken,"209,3"
1997,Februar,WZ08-561-01,Gaststaettengewerbe,"150,4"
1997,Februar,WZ08-55-01,Gastgewerbe,"118,5"
1997,Maerz,WZ08-55,Beherbergung,"104,5"
1997,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","104,6"
1997,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"110,1"
1997,Maerz,WZ08-553,Campingplaetze,"66,8"
1997,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"113,2"
1997,Maerz,WZ08-56,Gastronomie,"156,9"
1997,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","163,4"
1997,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,1"
1997,Maerz,WZ08-563,Ausschank von Getraenken,"225,1"
1997,Maerz,WZ08-561-01,Gaststaettengewerbe,"171,9"
1997,Maerz,WZ08-55-01,Gastgewerbe,"135,6"
1997,April,WZ08-55,Beherbergung,"109,6"
1997,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","108,8"
1997,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"120,9"
1997,April,WZ08-553,Campingplaetze,"101,2"
1997,April,WZ08-559,Sonstige Beherbergungsstaetten,"114,2"
1997,April,WZ08-56,Gastronomie,"155,9"
1997,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","161,3"
1997,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"102,8"
1997,April,WZ08-563,Ausschank von Getraenken,"219,1"
1997,April,WZ08-561-01,Gaststaettengewerbe,"169,2"
1997,April,WZ08-55-01,Gastgewerbe,"137,2"
1997,Mai,WZ08-55,Beherbergung,"126,4"
1997,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","125,0"
1997,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"152,9"
1997,Mai,WZ08-553,Campingplaetze,"96,3"
1997,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"165,7"
1997,Mai,WZ08-56,Gastronomie,"172,9"
1997,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","184,5"
1997,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,4"
1997,Mai,WZ08-563,Ausschank von Getraenken,"240,0"
1997,Mai,WZ08-561-01,Gaststaettengewerbe,"192,0"
1997,Mai,WZ08-55-01,Gastgewerbe,"154,1"
1997,Juni,WZ08-55,Beherbergung,"126,8"
1997,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","125,5"
1997,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"158,8"
1997,Juni,WZ08-553,Campingplaetze,"68,0"
1997,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"171,9"
1997,Juni,WZ08-56,Gastronomie,"163,7"
1997,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","172,1"
1997,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"104,0"
1997,Juni,WZ08-563,Ausschank von Getraenken,"219,5"
1997,Juni,WZ08-561-01,Gaststaettengewerbe,"178,6"
1997,Juni,WZ08-55-01,Gastgewerbe,"148,8"
1997,Juli,WZ08-55,Beherbergung,"114,7"
1997,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","111,0"
1997,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"174,6"
1997,Juli,WZ08-553,Campingplaetze,"101,8"
1997,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"210,1"
1997,Juli,WZ08-56,Gastronomie,"168,1"
1997,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","178,8"
1997,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"103,0"
1997,Juli,WZ08-563,Ausschank von Getraenken,"219,5"
1997,Juli,WZ08-561-01,Gaststaettengewerbe,"184,5"
1997,Juli,WZ08-55-01,Gastgewerbe,"146,5"
1997,August,WZ08-55,Beherbergung,"123,6"
1997,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","119,9"
1997,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"182,3"
1997,August,WZ08-553,Campingplaetze,"114,0"
1997,August,WZ08-559,Sonstige Beherbergungsstaetten,"224,6"
1997,August,WZ08-56,Gastronomie,"169,3"
1997,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","181,4"
1997,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"95,5"
1997,August,WZ08-563,Ausschank von Getraenken,"227,3"
1997,August,WZ08-561-01,Gaststaettengewerbe,"187,7"
1997,August,WZ08-55-01,Gastgewerbe,"150,8"
1997,September,WZ08-55,Beherbergung,"141,8"
1997,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","141,7"
1997,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"155,4"
1997,September,WZ08-553,Campingplaetze,"79,9"
1997,September,WZ08-559,Sonstige Beherbergungsstaetten,"171,4"
1997,September,WZ08-56,Gastronomie,"165,8"
1997,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","174,1"
1997,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"107,0"
1997,September,WZ08-563,Ausschank von Getraenken,"221,0"
1997,September,WZ08-561-01,Gaststaettengewerbe,"180,5"
1997,September,WZ08-55-01,Gastgewerbe,"156,2"
1997,Oktober,WZ08-55,Beherbergung,"133,4"
1997,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","133,8"
1997,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"142,1"
1997,Oktober,WZ08-553,Campingplaetze,"56,0"
1997,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"141,5"
1997,Oktober,WZ08-56,Gastronomie,"163,0"
1997,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","169,8"
1997,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"105,8"
1997,Oktober,WZ08-563,Ausschank von Getraenken,"224,5"
1997,Oktober,WZ08-561-01,Gaststaettengewerbe,"177,4"
1997,Oktober,WZ08-55-01,Gastgewerbe,"151,1"
1997,November,WZ08-55,Beherbergung,"101,2"
1997,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","103,6"
1997,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"74,3"
1997,November,WZ08-553,Campingplaetze,"33,4"
1997,November,WZ08-559,Sonstige Beherbergungsstaetten,"65,8"
1997,November,WZ08-56,Gastronomie,"151,1"
1997,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","155,1"
1997,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"99,6"
1997,November,WZ08-563,Ausschank von Getraenken,"218,1"
1997,November,WZ08-561-01,Gaststaettengewerbe,"163,9"
1997,November,WZ08-55-01,Gastgewerbe,"130,8"
1997,Dezember,WZ08-55,Beherbergung,"105,5"
1997,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","107,4"
1997,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"85,3"
1997,Dezember,WZ08-553,Campingplaetze,"43,7"
1997,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"96,7"
1997,Dezember,WZ08-56,Gastronomie,"164,6"
1997,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","172,2"
1997,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"97,4"
1997,Dezember,WZ08-563,Ausschank von Getraenken,"239,0"
1997,Dezember,WZ08-561-01,Gaststaettengewerbe,"181,5"
1997,Dezember,WZ08-55-01,Gastgewerbe,"140,6"
1998,Januar,WZ08-55,Beherbergung,"86,6"
1998,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","87,1"
1998,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"81,2"
1998,Januar,WZ08-553,Campingplaetze,"59,1"
1998,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"92,1"
1998,Januar,WZ08-56,Gastronomie,"140,5"
1998,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","143,5"
1998,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,2"
1998,Januar,WZ08-563,Ausschank von Getraenken,"201,9"
1998,Januar,WZ08-561-01,Gaststaettengewerbe,"151,6"
1998,Januar,WZ08-55-01,Gastgewerbe,"118,6"
1998,Februar,WZ08-55,Beherbergung,"92,3"
1998,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","93,0"
1998,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"84,9"
1998,Februar,WZ08-553,Campingplaetze,"66,0"
1998,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"94,9"
1998,Februar,WZ08-56,Gastronomie,"137,0"
1998,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","140,3"
1998,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"94,4"
1998,Februar,WZ08-563,Ausschank von Getraenken,"193,0"
1998,Februar,WZ08-561-01,Gaststaettengewerbe,"147,7"
1998,Februar,WZ08-55-01,Gastgewerbe,"118,8"
1998,Maerz,WZ08-55,Beherbergung,"103,8"
1998,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","104,8"
1998,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"92,5"
1998,Maerz,WZ08-553,Campingplaetze,"70,2"
1998,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"94,3"
1998,Maerz,WZ08-56,Gastronomie,"150,2"
1998,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","155,0"
1998,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"106,5"
1998,Maerz,WZ08-563,Ausschank von Getraenken,"198,8"
1998,Maerz,WZ08-561-01,Gaststaettengewerbe,"161,1"
1998,Maerz,WZ08-55-01,Gastgewerbe,"131,4"
1998,April,WZ08-55,Beherbergung,"105,1"
1998,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","103,5"
1998,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"123,3"
1998,April,WZ08-553,Campingplaetze,"113,7"
1998,April,WZ08-559,Sonstige Beherbergungsstaetten,"117,0"
1998,April,WZ08-56,Gastronomie,"151,6"
1998,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","159,8"
1998,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,8"
1998,April,WZ08-563,Ausschank von Getraenken,"199,8"
1998,April,WZ08-561-01,Gaststaettengewerbe,"165,3"
1998,April,WZ08-55-01,Gastgewerbe,"132,6"
1998,Mai,WZ08-55,Beherbergung,"129,6"
1998,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","128,8"
1998,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"144,7"
1998,Mai,WZ08-553,Campingplaetze,"94,4"
1998,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"152,7"
1998,Mai,WZ08-56,Gastronomie,"166,1"
1998,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","176,6"
1998,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"101,9"
1998,Mai,WZ08-563,Ausschank von Getraenken,"218,1"
1998,Mai,WZ08-561-01,Gaststaettengewerbe,"182,2"
1998,Mai,WZ08-55-01,Gastgewerbe,"151,4"
1998,Juni,WZ08-55,Beherbergung,"123,9"
1998,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","122,4"
1998,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"158,3"
1998,Juni,WZ08-553,Campingplaetze,"69,0"
1998,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"169,3"
1998,Juni,WZ08-56,Gastronomie,"154,2"
1998,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","162,4"
1998,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"103,6"
1998,Juni,WZ08-563,Ausschank von Getraenken,"194,8"
1998,Juni,WZ08-561-01,Gaststaettengewerbe,"166,8"
1998,Juni,WZ08-55-01,Gastgewerbe,"141,9"
1998,Juli,WZ08-55,Beherbergung,"114,7"
1998,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","110,5"
1998,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"184,5"
1998,Juli,WZ08-553,Campingplaetze,"92,9"
1998,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"221,2"
1998,Juli,WZ08-56,Gastronomie,"160,4"
1998,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","169,1"
1998,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"103,4"
1998,Juli,WZ08-563,Ausschank von Getraenken,"210,1"
1998,Juli,WZ08-561-01,Gaststaettengewerbe,"174,8"
1998,Juli,WZ08-55-01,Gastgewerbe,"141,8"
1998,August,WZ08-55,Beherbergung,"122,4"
1998,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","117,5"
1998,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"202,6"
1998,August,WZ08-553,Campingplaetze,"103,8"
1998,August,WZ08-559,Sonstige Beherbergungsstaetten,"242,6"
1998,August,WZ08-56,Gastronomie,"161,0"
1998,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","173,0"
1998,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"94,8"
1998,August,WZ08-563,Ausschank von Getraenken,"205,9"
1998,August,WZ08-561-01,Gaststaettengewerbe,"177,5"
1998,August,WZ08-55-01,Gastgewerbe,"145,3"
1998,September,WZ08-55,Beherbergung,"137,9"
1998,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","136,8"
1998,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"169,5"
1998,September,WZ08-553,Campingplaetze,"68,4"
1998,September,WZ08-559,Sonstige Beherbergungsstaetten,"184,6"
1998,September,WZ08-56,Gastronomie,"155,3"
1998,September,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","163,1"
1998,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"108,3"
1998,September,WZ08-563,Ausschank von Getraenken,"192,3"
1998,September,WZ08-561-01,Gaststaettengewerbe,"167,1"
1998,September,WZ08-55-01,Gastgewerbe,"148,4"
1998,Oktober,WZ08-55,Beherbergung,"130,6"
1998,Oktober,WZ08-551,"Hotels, Gasthoefe und Pensionen","130,4"
1998,Oktober,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"153,2"
1998,Oktober,WZ08-553,Campingplaetze,"50,5"
1998,Oktober,WZ08-559,Sonstige Beherbergungsstaetten,"153,1"
1998,Oktober,WZ08-56,Gastronomie,"155,1"
1998,Oktober,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","161,1"
1998,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"107,1"
1998,Oktober,WZ08-563,Ausschank von Getraenken,"205,0"
1998,Oktober,WZ08-561-01,Gaststaettengewerbe,"167,1"
1998,Oktober,WZ08-55-01,Gastgewerbe,"145,2"
1998,November,WZ08-55,Beherbergung,"100,4"
1998,November,WZ08-551,"Hotels, Gasthoefe und Pensionen","102,5"
1998,November,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"78,5"
1998,November,WZ08-553,Campingplaetze,"30,3"
1998,November,WZ08-559,Sonstige Beherbergungsstaetten,"66,7"
1998,November,WZ08-56,Gastronomie,"144,1"
1998,November,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","147,0"
1998,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"106,6"
1998,November,WZ08-563,Ausschank von Getraenken,"193,8"
1998,November,WZ08-561-01,Gaststaettengewerbe,"153,4"
1998,November,WZ08-55-01,Gastgewerbe,"126,4"
1998,Dezember,WZ08-55,Beherbergung,"105,8"
1998,Dezember,WZ08-551,"Hotels, Gasthoefe und Pensionen","107,3"
1998,Dezember,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"93,2"
1998,Dezember,WZ08-553,Campingplaetze,"36,9"
1998,Dezember,WZ08-559,Sonstige Beherbergungsstaetten,"95,8"
1998,Dezember,WZ08-56,Gastronomie,"160,2"
1998,Dezember,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","167,9"
1998,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"102,6"
1998,Dezember,WZ08-563,Ausschank von Getraenken,"216,7"
1998,Dezember,WZ08-561-01,Gaststaettengewerbe,"174,6"
1998,Dezember,WZ08-55-01,Gastgewerbe,"138,2"
1999,Januar,WZ08-55,Beherbergung,"91,1"
1999,Januar,WZ08-551,"Hotels, Gasthoefe und Pensionen","91,6"
1999,Januar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"86,9"
1999,Januar,WZ08-553,Campingplaetze,"56,0"
1999,Januar,WZ08-559,Sonstige Beherbergungsstaetten,"90,9"
1999,Januar,WZ08-56,Gastronomie,"135,6"
1999,Januar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","140,8"
1999,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"90,8"
1999,Januar,WZ08-563,Ausschank von Getraenken,"184,5"
1999,Januar,WZ08-561-01,Gaststaettengewerbe,"146,8"
1999,Januar,WZ08-55-01,Gastgewerbe,"117,5"
1999,Februar,WZ08-55,Beherbergung,"93,1"
1999,Februar,WZ08-551,"Hotels, Gasthoefe und Pensionen","93,4"
1999,Februar,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"92,3"
1999,Februar,WZ08-553,Campingplaetze,"60,0"
1999,Februar,WZ08-559,Sonstige Beherbergungsstaetten,"91,2"
1999,Februar,WZ08-56,Gastronomie,"130,2"
1999,Februar,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","133,7"
1999,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"92,7"
1999,Februar,WZ08-563,Ausschank von Getraenken,"176,8"
1999,Februar,WZ08-561-01,Gaststaettengewerbe,"139,5"
1999,Februar,WZ08-55-01,Gastgewerbe,"115,1"
1999,Maerz,WZ08-55,Beherbergung,"105,2"
1999,Maerz,WZ08-551,"Hotels, Gasthoefe und Pensionen","106,2"
1999,Maerz,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"92,9"
1999,Maerz,WZ08-553,Campingplaetze,"66,7"
1999,Maerz,WZ08-559,Sonstige Beherbergungsstaetten,"93,0"
1999,Maerz,WZ08-56,Gastronomie,"144,7"
1999,Maerz,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","150,9"
1999,Maerz,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"103,8"
1999,Maerz,WZ08-563,Ausschank von Getraenken,"180,2"
1999,Maerz,WZ08-561-01,Gaststaettengewerbe,"155,0"
1999,Maerz,WZ08-55-01,Gastgewerbe,"128,6"
1999,April,WZ08-55,Beherbergung,"106,3"
1999,April,WZ08-551,"Hotels, Gasthoefe und Pensionen","105,5"
1999,April,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"114,0"
1999,April,WZ08-553,Campingplaetze,"102,9"
1999,April,WZ08-559,Sonstige Beherbergungsstaetten,"112,1"
1999,April,WZ08-56,Gastronomie,"148,5"
1999,April,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","156,9"
1999,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"96,2"
1999,April,WZ08-563,Ausschank von Getraenken,"191,6"
1999,April,WZ08-561-01,Gaststaettengewerbe,"161,7"
1999,April,WZ08-55-01,Gastgewerbe,"131,5"
1999,Mai,WZ08-55,Beherbergung,"128,0"
1999,Mai,WZ08-551,"Hotels, Gasthoefe und Pensionen","127,4"
1999,Mai,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"142,3"
1999,Mai,WZ08-553,Campingplaetze,"93,8"
1999,Mai,WZ08-559,Sonstige Beherbergungsstaetten,"143,1"
1999,Mai,WZ08-56,Gastronomie,"161,9"
1999,Mai,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","174,2"
1999,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"98,5"
1999,Mai,WZ08-563,Ausschank von Getraenken,"201,1"
1999,Mai,WZ08-561-01,Gaststaettengewerbe,"177,8"
1999,Mai,WZ08-55-01,Gastgewerbe,"148,3"
1999,Juni,WZ08-55,Beherbergung,"122,8"
1999,Juni,WZ08-551,"Hotels, Gasthoefe und Pensionen","121,6"
1999,Juni,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"153,3"
1999,Juni,WZ08-553,Campingplaetze,"76,6"
1999,Juni,WZ08-559,Sonstige Beherbergungsstaetten,"147,5"
1999,Juni,WZ08-56,Gastronomie,"152,7"
1999,Juni,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","161,5"
1999,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"105,1"
1999,Juni,WZ08-563,Ausschank von Getraenken,"185,6"
1999,Juni,WZ08-561-01,Gaststaettengewerbe,"164,7"
1999,Juni,WZ08-55-01,Gastgewerbe,"140,6"
1999,Juli,WZ08-55,Beherbergung,"116,8"
1999,Juli,WZ08-551,"Hotels, Gasthoefe und Pensionen","113,3"
1999,Juli,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"173,6"
1999,Juli,WZ08-553,Campingplaetze,"105,8"
1999,Juli,WZ08-559,Sonstige Beherbergungsstaetten,"184,6"
1999,Juli,WZ08-56,Gastronomie,"161,7"
1999,Juli,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","172,5"
1999,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"101,0"
1999,Juli,WZ08-563,Ausschank von Getraenken,"205,7"
1999,Juli,WZ08-561-01,Gaststaettengewerbe,"176,9"
1999,Juli,WZ08-55-01,Gastgewerbe,"143,5"
1999,August,WZ08-55,Beherbergung,"122,3"
1999,August,WZ08-551,"Hotels, Gasthoefe und Pensionen","118,3"
1999,August,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"186,9"
1999,August,WZ08-553,Campingplaetze,"114,2"
1999,August,WZ08-559,Sonstige Beherbergungsstaetten,"200,7"
1999,August,WZ08-56,Gastronomie,"157,2"
1999,August,WZ08-561,"Restaurants, Gaststaetten, Imbissstuben, Cafes u.ÃÂ.","170,6"
1999,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,"95,2"
1999,August,WZ08-563,Ausschank von Getraenken,"188,5"
1999,August,WZ08-561-01,Gaststaettengewerbe,"172,8"
1999,August,WZ08-55-01,Gastgewerbe,"143,2"
1999,September,WZ08-55,Beherbergung,"140,4"
1999,September,WZ08-551,"Hotels, Gasthoefe und Pensionen","139,6"
1999,September,WZ08-552,Ferienunterkuenfte u. aehnliche Beherbergungsstaetten,"163,4"
1999,September,WZ08-553,Campingplaetze,"95,3"
1999,September,WZ08-559,Sonstige Beherbergungsstaetten,"152,7"
